,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
3297,P3/4 Canopy_Found1,91,maxFx,C9p3298,9,SLS,2.369938208443245,-1.4968246199754531,69.65470587098301,1.076798531584395,10.154967592889374,-0.00012698477434610426
3762,P3/4 Canopy_Found1,91,minFx,C9p3763,9,SLS,-2.719646665275097,6.681034426116943,-17.741295251407475,-29.663428381347654,-11.653185180115699,0.000183219410473248
3811,P3/4 Canopy_Found1,91,maxFy,C9p3812,9,SLS,-1.8926131090044975,22.900371965789798,-2.5872996232487266,-75.71017273559572,-8.109448596024514,4.810894615366124e-05
1812,P3/4 Canopy_Found1,91,minFy,C9p1813,9,SLS,1.2282556860390512,-4.120250407328968,87.57246534674913,-21.27538606924568,5.263426845437591,-8.300368366913346e-05
1805,P3/4 Canopy_Found1,91,maxFz,C9p1806,9,SLS,-2.2439639675673635,-0.8718036772874648,108.30584579211622,-3.3986134496167755,-9.61431733714908,2.0903457420305924e-05
3822,P3/4 Canopy_Found1,91,minFz,C9p3823,9,SLS,1.5734737323880195,20.461104921722413,-17.765812170741707,-88.61548606567384,6.7419145597219465,-3.972479589865543e-05
2458,P3/4 Canopy_Found1,91,maxMxx,C9p2459,9,SLS,1.2121115489542484,1.2522614959716798,17.718135481055082,24.735875228881834,5.193602874922751,-1.2218037480488418e-05
3511,P3/4 Canopy_Found1,91,minMxx,C9p3512,9,SLS,-1.8783866806146297,18.660533808216687,86.00789569920973,-110.23364053396737,-8.04794661504596,-8.870585805610173e-06
3297,P3/4 Canopy_Found1,91,maxMyy,C9p3298,9,SLS,2.369938208443245,-1.4968246199754531,69.65470587098301,1.076798531584395,10.154967592889374,-0.00012698477434610426
3762,P3/4 Canopy_Found1,91,minMyy,C9p3763,9,SLS,-2.719646665275097,6.681034426116943,-17.741295251407475,-29.663428381347654,-11.653185180115699,0.000183219410473248
2838,P3/4 Canopy_Found1,91,maxMzz,C9p2839,9,SLS,-2.359874028885365,6.971075763702393,-2.948925570376962,-31.77592631225586,-10.111633856129647,0.00020335373822017572
3325,P3/4 Canopy_Found1,91,minMzz,C9p3326,9,SLS,1.6727547405782548,13.077869609150524,69.65233964027166,-61.34359953970466,7.167667132073944,-0.00018969881835078297
19957,P3/4 Canopy_Found2,7,maxFx,C9p3494,9,SLS,3.9336410135704836,8.837880623989225,91.78011758022606,-31.944186810878687,16.855427476316247,-0.00014385055933806117
20030,P3/4 Canopy_Found2,7,minFx,C9p3567,9,SLS,-4.490129095155001,0.6897799564361573,8.079768018832803,-14.551959992980958,-19.239732735538485,0.00015525305150076746
19968,P3/4 Canopy_Found2,7,maxFy,C9p3505,9,SLS,-3.6413548699896965,22.61723148611081,84.24898206698299,-98.65730777035134,-15.602551851076331,2.1951738403113553e-05
18971,P3/4 Canopy_Found2,7,minFy,C9p2508,9,SLS,3.5106198431193825,-2.393373332595825,17.290254834406078,5.422024418640137,15.042683332824707,-0.0001066866412293166
18787,P3/4 Canopy_Found2,7,maxFz,C9p2324,9,SLS,3.141760467334446,15.23836355855954,116.33038241493104,-69.51223983822244,13.46226802578524,-7.534971920966173e-05
20024,P3/4 Canopy_Found2,7,minFz,C9p3561,9,SLS,-4.466929743081331,1.8283831180572512,0.5652706555515529,-6.875444758605957,-19.140310871219633,0.00011049449695274235
18979,P3/4 Canopy_Found2,7,maxMxx,C9p2516,9,SLS,3.4943671781718733,-0.45282596015930165,37.928395801202946,31.675069584655763,14.973036616516113,-9.42622262518853e-05
19976,P3/4 Canopy_Found2,7,minMxx,C9p3513,9,SLS,-3.6274689124625357,21.32364656789792,99.38095433260798,-118.49824038753884,-15.543089804262365,9.225935519607737e-06
19957,P3/4 Canopy_Found2,7,maxMyy,C9p3494,9,SLS,3.9336410135704836,8.837880623989225,91.78011758022606,-31.944186810878687,16.855427476316247,-0.00014385055933806117
20030,P3/4 Canopy_Found2,7,minMyy,C9p3567,9,SLS,-4.490129095155001,0.6897799564361573,8.079768018832803,-14.551959992980958,-19.239732735538485,0.00015525305150076746
19302,P3/4 Canopy_Found2,7,maxMzz,C9p2839,9,SLS,-4.102239557147026,10.14172596244812,43.814400173832475,-61.354929208374024,-17.577559901165962,0.0001856225062125304
19789,P3/4 Canopy_Found2,7,minMzz,C9p3326,9,SLS,3.1834513326067295,10.957185006313445,75.48554946599006,-38.407772649196566,13.640962482004914,-0.0002043331625993957
36421,P3/4 Canopy_Found3,8,maxFx,C9p3494,9,SLS,5.558870932690035,7.071517669743043,89.74352159082926,-5.8197167777279395,23.81528896674855,-0.00020577121713014036
36494,P3/4 Canopy_Found3,8,minFx,C9p3567,9,SLS,-6.3113407823622225,-0.9721389429569245,-7.151316905266046,-23.72778956155777,-27.042326790952686,0.00018429946731775997
36453,P3/4 Canopy_Found3,8,maxFy,C9p3526,9,SLS,4.7737852841533535,17.649981233280645,81.63646693413891,-89.90009686805998,20.45198722457631,-0.00017480481044204624
35428,P3/4 Canopy_Found3,8,minFy,C9p2501,9,SLS,-5.1389234280407425,-2.4294809506893156,20.589044133517145,25.851903313302998,-22.019426135778428,8.765451144427061e-05
35153,P3/4 Canopy_Found3,8,maxFz,C9p2226,9,SLS,-5.733663245447744,5.9343855919537365,109.08902179149128,-27.09950073597226,-24.57147003984706,3.767182057908087e-05
36560,P3/4 Canopy_Found3,8,minFz,C9p3633,9,SLS,4.667375019639731,11.256135872411729,-22.78877483665943,-49.9886792222023,20.00012867245674,-0.0001779346002265811
35597,P3/4 Canopy_Found3,8,maxMxx,C9p2670,9,SLS,-5.068374495869874,-0.8155553810596466,72.40448695578276,37.4717161693573,-21.719685185480117,9.511948050931113e-06
36370,P3/4 Canopy_Found3,8,minMxx,C9p3443,9,SLS,4.718314640728366,16.456390610378723,8.218506045467034,-98.40902507040296,20.217347337529496,-0.00011138019273804218
36421,P3/4 Canopy_Found3,8,maxMyy,C9p3494,9,SLS,5.558870932690035,7.071517669743043,89.74352159082926,-5.8197167777279395,23.81528896674855,-0.00020577121713014036
36494,P3/4 Canopy_Found3,8,minMyy,C9p3567,9,SLS,-6.3113407823622225,-0.9721389429569245,-7.151316905266046,-23.72778956155777,-27.042326790952686,0.00018429946731775997
35374,P3/4 Canopy_Found3,8,maxMzz,C9p2447,9,SLS,-5.951379231148958,-1.3974039395809172,31.650468684890868,-31.38960138640404,-25.501709333562854,0.00020974684823304413
35245,P3/4 Canopy_Found3,8,minMzz,C9p2318,9,SLS,4.823480511037242,12.479099750202641,71.10918839052356,-19.503132310984473,20.665386569115952,-0.00025438120351919626
52689,P5/6 Canopy_Found1,128,maxFx,C9p3298,9,SLS,2.577244646342685,2.3233174974651423,81.96045500047207,10.488091954357827,11.043329709736247,-6.870981079528472e-05
53154,P5/6 Canopy_Found1,128,minFx,C9p3763,9,SLS,-2.9847079465568065,8.017365042114259,-7.518867991223931,2.3514287292480467,-12.788919744086266,0.00020328876370331273
53203,P5/6 Canopy_Found1,128,maxFy,C9p3812,9,SLS,-2.137856388825178,25.278157313537594,7.957218744531273,-47.73230337219238,-9.16026647260189,3.516327770194039e-05
51204,P5/6 Canopy_Found1,128,minFy,C9p1813,9,SLS,1.442560400517871,-0.6911434598712832,100.36887312301397,-10.886708301989827,6.181823488966366,-2.872704299634687e-05
51589,P5/6 Canopy_Found1,128,maxFz,C9p2198,9,SLS,-2.562207535306523,6.097643165800104,123.24943918751181,4.112641966564862,-10.977773498471837,9.591660416217157e-05
53018,P5/6 Canopy_Found1,128,minFz,C9p3627,9,SLS,1.8603233730375768,19.41331153717041,-9.246378234672546,-58.114217135620116,7.9710014632463455,-7.251587688224389e-05
51850,P5/6 Canopy_Found1,128,maxMxx,C9p2459,9,SLS,1.4195639355480671,5.632030633544922,27.03226989055872,32.45068441467285,6.082509385895729,5.433861821657048e-05
52903,P5/6 Canopy_Found1,128,minMxx,C9p3512,9,SLS,-2.118606776134084,20.311727244779597,100.44784447561204,-80.24373247801522,-9.077108278831105,-3.098115429284415e-05
52689,P5/6 Canopy_Found1,128,maxMyy,C9p3298,9,SLS,2.577244646342685,2.3233174974651423,81.96045500047207,10.488091954357827,11.043329709736247,-6.870981079528472e-05
53154,P5/6 Canopy_Found1,128,minMyy,C9p3763,9,SLS,-2.9847079465568065,8.017365042114259,-7.518867991223931,2.3514287292480467,-12.788919744086266,0.00020328876370331273
52230,P5/6 Canopy_Found1,128,maxMzz,C9p2839,9,SLS,-2.6260054437577725,8.318912920379638,7.626976383551956,0.1464465301513676,-11.251937979960442,0.0002230206035892479
52717,P5/6 Canopy_Found1,128,minMzz,C9p3326,9,SLS,1.90777507999747,17.701720588895807,81.95742085547447,-55.361689112536695,8.174776059833905,-0.00016714475263843677
69153,P5/6 Canopy_Found2,99,maxFx,C9p3298,9,SLS,3.9758127161513928,-2.8731318253320643,51.2513850924313,19.722792578826297,17.03612741305976,-9.073370140090979e-05
69618,P5/6 Canopy_Found2,99,minFx,C9p3763,9,SLS,-4.654491030353307,-1.9027612857818603,-7.193362849527599,-1.8574089645385738,-19.944009285044668,0.00022976470435969533
69164,P5/6 Canopy_Found2,99,maxFy,C9p3309,9,SLS,-3.8132521893967026,10.909804830093961,44.38404229001999,-45.43127009817566,-16.339109562800832,4.5247684940244776e-05
68755,P5/6 Canopy_Found2,99,minFy,C9p2900,9,SLS,3.5780823301374913,-5.362821128845216,0.460489622822404,18.053876481628418,15.331742444539072,-3.769492972642183e-05
67787,P5/6 Canopy_Found2,99,maxFz,C9p1932,9,SLS,3.1970267643701202,3.5929165373998693,73.72521572580335,-16.793452190460812,13.69907362830787,-3.9699949338551835e-05
69612,P5/6 Canopy_Found2,99,minFz,C9p3757,9,SLS,-4.632215941089391,-0.8303175235748291,-14.043359138590098,4.986820039367676,-19.84854895637035,0.00018762977863661946
68763,P5/6 Canopy_Found2,99,maxMxx,C9p2908,9,SLS,3.5605556068480015,-3.818698311614991,19.286589427509906,42.981945768737795,15.2566383010149,-1.972008254379034e-05
69172,P5/6 Canopy_Found2,99,minMxx,C9p3317,9,SLS,-3.798256875180089,9.919022689743619,58.18265806150436,-64.36229041067566,-16.27489553539605,2.81815653289815e-05
69153,P5/6 Canopy_Found2,99,maxMyy,C9p3298,9,SLS,3.9758127161513928,-2.8731318253320643,51.2513850924313,19.722792578826297,17.03612741305976,-9.073370140090979e-05
69618,P5/6 Canopy_Found2,99,minMyy,C9p3763,9,SLS,-4.654491030353307,-1.9027612857818603,-7.193362849527599,-1.8574089645385738,-19.944009285044668,0.00022976470435969533
68694,P5/6 Canopy_Found2,99,maxMzz,C9p2839,9,SLS,-4.297086765474081,-1.5566117256164549,9.777123278865217,-6.510724891662598,-18.412454274821282,0.00025250197406858206
69181,P5/6 Canopy_Found2,99,minMzz,C9p3326,9,SLS,3.2769128557693126,8.108583312149625,51.25809049096107,-27.37090911184753,14.041425432468941,-0.00017787762921348611
85617,P5/6 Canopy_Found3,100,maxFx,C9p3298,9,SLS,5.376836231119008,1.0360453891324113,88.13528365460634,19.234859976248394,23.035269623528848,-0.00011362489001757083
86082,P5/6 Canopy_Found3,100,minFx,C9p3763,9,SLS,-6.320368871903419,-1.5041147440910336,-6.7608675006121395,-20.51435897951126,-27.081071329331397,0.000258865006105043
85649,P5/6 Canopy_Found3,100,maxFy,C9p3330,9,SLS,4.607637021715017,10.264783104281339,79.88382404580116,-57.07888969416177,19.740001999627477,-0.00011596822148120581
85212,P5/6 Canopy_Found3,100,minFy,C9p2893,9,SLS,-5.149673869252205,-2.7488283873558044,19.66768178834617,25.76702465314865,-22.065529393792154,0.00016509020074736327
84545,P5/6 Canopy_Found3,100,maxFz,C9p2226,9,SLS,-5.860875463550715,-0.3981807960940293,106.52007624700964,0.10351012349571238,-25.116601497973075,0.00013992869587683502
85952,P5/6 Canopy_Found3,100,minFz,C9p3633,9,SLS,4.619300274896622,10.010988863468171,-21.883137087011335,-44.597473351764684,19.79409569394588,-0.00014553802439477295
85213,P5/6 Canopy_Found3,100,maxMxx,C9p2894,9,SLS,-5.082108463597297,-0.902714691066742,30.913334864518045,36.680051166820526,-21.776575257134436,8.895373314153403e-05
85650,P5/6 Canopy_Found3,100,minMxx,C9p3331,9,SLS,4.558560146028372,8.9100973865079,88.13773303017615,-65.06122944025552,19.5288603675474,-6.030321126735388e-05
85617,P5/6 Canopy_Found3,100,maxMyy,C9p3298,9,SLS,5.376836231119008,1.0360453891324113,88.13528365460634,19.234859976248394,23.035269623528848,-0.00011362489001757083
86082,P5/6 Canopy_Found3,100,minMyy,C9p3763,9,SLS,-6.320368871903419,-1.5041147440910336,-6.7608675006121395,-20.51435897951126,-27.081071329331397,0.000258865006105043
85158,P5/6 Canopy_Found3,100,maxMzz,C9p2839,9,SLS,-5.962716561245918,-2.017199963283539,30.92484158886373,-27.478598747730256,-25.55032515413761,0.00028400290056597444
85645,P5/6 Canopy_Found3,100,minMzz,C9p3326,9,SLS,4.643387237436147,9.861245660738858,88.13177991161346,-18.583529244943012,19.892623680840856,-0.00018789638267761646
8785,P3/4 Canopy_Found1,91,maxFx,C14p3298,14,STR/GEO Set B,3.633283268625869,-2.155357700086369,93.51878500415117,2.0219438490903485,15.56822434027206,-0.00019050798765819462
9250,P3/4 Canopy_Found1,91,minFx,C14p3763,14,STR/GEO Set B,-4.160224306535125,8.705651357192993,-40.920486479582124,-37.13245714019776,-17.825869185185432,0.00026271548470424024
