,Unnamed: 0,elementIndex,modelName,combCasePerm,Fx,Fy,Fz,Mxx,Myy,Mzz,combCase,PN,set
453,453,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,-5877.593043945312,27.435261978149416,308.5000743255615,0.0,-332.5589244384766,207.0397492675781,22,PN09,SLS - Quasi-permanent (Env.)
454,454,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,-5654.750255371094,26.034821090698244,306.82454386901856,0.0,-506.36107846069336,212.3937795410156,22,PN09,SLS - Quasi-permanent (Env.)
455,455,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,-5668.155803710938,26.034821090698244,306.82454386901856,0.0,-352.94885095214846,199.37637353515623,22,PN09,SLS - Quasi-permanent (Env.)
456,456,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p1,-9912.521691889648,250.058686374054,223.06055749565127,0.0,-100.00955843902584,915.4232183337402,23,PN09,ULS - Set A/B - Variable Actions (Env.)
457,457,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p1,-9930.61918214844,250.058686374054,223.06055749565127,0.0,11.520703990478609,790.3939003051757,23,PN09,ULS - Set A/B - Variable Actions (Env.)
458,458,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p2,-6907.513685698242,227.27657398910523,205.6772826319123,0.0,-294.8430057070923,762.4386331469726,23,PN09,ULS - Set A/B - Variable Actions (Env.)
459,459,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p2,-6920.2489566210925,227.27657398910523,205.6772826319123,0.0,-192.0043941210937,648.8003681689453,23,PN09,ULS - Set A/B - Variable Actions (Env.)
460,460,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p3,-9654.436712734376,127.15251974998476,309.1795011350251,0.0,-243.3209659548951,586.9312298083496,23,PN09,ULS - Set A/B - Variable Actions (Env.)
461,461,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p3,-9672.534202993163,127.15251974998476,309.1795011350251,0.0,-88.73126178710935,523.3549845703126,23,PN09,ULS - Set A/B - Variable Actions (Env.)
462,462,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p4,-6334.769219160156,101.61458319053652,289.7642481066132,0.0,-461.2484993923951,415.5640134594727,23,PN09,ULS - Set A/B - Variable Actions (Env.)
463,463,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p4,-6347.504490083007,101.61458319053652,289.7642481066132,0.0,-316.3664191223144,364.7567332617188,23,PN09,ULS - Set A/B - Variable Actions (Env.)
464,464,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p5,-9647.41965563965,138.71277351760864,354.29842320335393,0.0,-317.34253241363524,629.018989642334,23,PN09,ULS - Set A/B - Variable Actions (Env.)
465,465,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p5,-9665.517145898437,138.71277351760864,354.29842320335393,0.0,-140.1933634851073,559.6626192993165,23,PN09,ULS - Set A/B - Variable Actions (Env.)
466,466,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p6,-7036.971924916992,119.3791468727112,339.4732947849275,0.0,-483.0682227578736,499.03071215087886,23,PN09,ULS - Set A/B - Variable Actions (Env.)
467,467,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p6,-7049.707195839843,119.3791468727112,339.4732947849275,0.0,-313.3316217236328,439.3411511669922,23,PN09,ULS - Set A/B - Variable Actions (Env.)
468,468,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p1,-8032.149892861328,205.30996585067743,233.9708056222534,0.0,-248.76402254516603,744.2622548730467,24,PN09,ULS - Set C - Variable Actions (Env.)
469,469,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p1,-8045.555441201172,205.30996585067743,233.9708056222534,0.0,-131.77865083251956,641.6072943798829,24,PN09,ULS - Set C - Variable Actions (Env.)
470,470,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p2,-6821.9419075488295,195.05199142654416,225.7313641085815,0.0,-342.7838962902834,676.3515177246093,24,PN09,ULS - Set C - Variable Actions (Env.)
471,471,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p2,-6835.347455888673,195.05199142654416,225.7313641085815,0.0,-229.9182427514648,578.8255438574218,24,PN09,ULS - Set C - Variable Actions (Env.)
472,472,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p3,-7815.767979975584,101.02815734580992,307.06471413894656,0.0,-370.223227565918,465.6062457421876,24,PN09,ULS - Set C - Variable Actions (Env.)
473,473,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p3,-7829.173528315428,101.02815734580992,307.06471413894656,0.0,-216.6909037438965,415.0921795239258,24,PN09,ULS - Set C - Variable Actions (Env.)
474,474,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p4,-6336.270175795897,88.41111283195498,297.08989325820914,0.0,-484.0037203417969,381.9589181249999,24,PN09,ULS - Set C - Variable Actions (Env.)
475,475,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p4,-6349.675724135741,88.41111283195498,297.08989325820914,0.0,-335.4588137585449,337.7533721728515,24,PN09,ULS - Set C - Variable Actions (Env.)
476,476,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p5,-7797.660771533203,110.57753029098512,344.8843961520386,0.0,-433.1445775061036,500.25001328125,24,PN09,ULS - Set C - Variable Actions (Env.)
477,477,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p5,-7811.066319873046,110.57753029098512,344.8843961520386,0.0,-260.7024283911133,444.9612629638672,24,PN09,ULS - Set C - Variable Actions (Env.)
478,478,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p6,-6922.786550986328,103.25089491500856,338.8197308914185,0.0,-502.4369702307128,451.8833580273437,24,PN09,ULS - Set C - Variable Actions (Env.)
479,479,108,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p6,-6936.192099326171,103.25089491500856,338.8197308914185,0.0,-333.027155559082,400.2579224902344,24,PN09,ULS - Set C - Variable Actions (Env.)
480,480,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p1,-8446.77482709961,130.69533343811037,243.2190165882111,0.0,-178.4406087890626,473.3022754516602,21,PN07,SLS - Variable Actions (Env.)
481,481,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p1,-8460.180375927735,130.69533343811037,243.2190165882111,0.0,-56.83110053710942,407.9546151855468,21,PN07,SLS - Variable Actions (Env.)
482,482,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p2,-7133.289917541503,125.22937486572263,246.46679175987245,0.0,-313.95051293945323,435.2699860961914,21,PN07,SLS - Variable Actions (Env.)
483,483,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p2,-7146.695466369628,125.22937486572263,246.46679175987245,0.0,-190.7171214355469,372.6553053466797,21,PN07,SLS - Variable Actions (Env.)
484,484,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p3,-9007.638704858398,60.5463997467041,271.146807491684,0.0,-156.36138657226564,290.5009045043945,21,PN07,SLS - Variable Actions (Env.)
485,485,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p3,-9021.044253686525,60.5463997467041,271.146807491684,0.0,-20.787989990234376,260.2277033691406,21,PN07,SLS - Variable Actions (Env.)
486,486,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p4,-7278.447671679687,53.28325896301269,275.2835544277191,0.0,-331.1245388671876,239.81980843505852,21,PN07,SLS - Variable Actions (Env.)
487,487,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p4,-7291.853220507812,53.28325896301269,275.2835544277191,0.0,-193.48277202148432,213.1781776611328,21,PN07,SLS - Variable Actions (Env.)
488,488,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p5,-8935.964984887694,68.01210075378418,300.38517554054266,0.0,-201.5716630859376,319.2296545043945,21,PN07,SLS - Variable Actions (Env.)
489,489,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p5,-8949.37053371582,68.01210075378418,300.38517554054266,0.0,-51.37909008789065,285.22360624999993,21,PN07,SLS - Variable Actions (Env.)
490,490,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p6,-7937.8544453125,63.90722375183106,302.95340468940736,0.0,-307.0955162597656,290.7761983520507,21,PN07,SLS - Variable Actions (Env.)
491,491,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p6,-7951.259994140625,63.90722375183106,302.95340468940736,0.0,-155.61882045898437,258.82258879394533,21,PN07,SLS - Variable Actions (Env.)
492,492,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,-7524.920272460938,15.271559051513671,275.2725494594574,0.0,-261.71045556640627,149.34535479736329,22,PN07,SLS - Quasi-permanent (Env.)
493,493,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,-7538.325821289062,15.271559051513671,275.2725494594574,0.0,-124.07418737792968,141.7095736694336,22,PN07,SLS - Quasi-permanent (Env.)
494,494,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,-7264.573681640625,14.432495086669922,276.25938520622253,0.0,-296.71196801757816,144.2837642211914,22,PN07,SLS - Quasi-permanent (Env.)
495,495,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,-7277.97923046875,14.432495086669922,276.25938520622253,0.0,-158.58229162597655,137.0675143432617,22,PN07,SLS - Quasi-permanent (Env.)
496,496,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p1,-11124.020457724611,226.2333917193604,220.5880821629906,0.0,51.36428202636726,774.8964137011719,23,PN07,ULS - Set A/B - Variable Actions (Env.)
497,497,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p1,-11142.11794864258,226.2333917193604,220.5880821629906,0.0,161.65833260498056,661.7797321728517,23,PN07,ULS - Set A/B - Variable Actions (Env.)
498,498,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p2,-7126.751368994142,210.8080112556458,228.5715681050682,0.0,-295.9281787524415,665.2371979876707,23,PN07,ULS - Set A/B - Variable Actions (Env.)
499,499,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p2,-7139.486640380859,210.8080112556458,228.5715681050682,0.0,-181.6423927563476,559.833208326416,23,PN07,ULS - Set A/B - Variable Actions (Env.)
500,500,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p3,-11818.24417967041,104.9437827432251,269.0330631720161,0.0,67.55401157958993,456.23233972167975,23,PN07,ULS - Set A/B - Variable Actions (Env.)
501,501,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p3,-11836.34167058838,104.9437827432251,269.0330631720161,0.0,202.07055213623056,403.7604510839844,23,PN07,ULS - Set A/B - Variable Actions (Env.)
502,502,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p4,-7387.8876178271485,87.64503277389527,277.9387898690986,0.0,-320.58945523925786,333.387499517212,23,PN07,ULS - Set A/B - Variable Actions (Env.)
503,503,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p4,-7400.622889213867,87.64503277389527,277.9387898690986,0.0,-181.62006505126945,289.5649866662597,23,PN07,ULS - Set A/B - Variable Actions (Env.)
504,504,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p5,-11862.757438530274,117.7034972302246,313.7587541303062,0.0,10.981738081054791,505.4456337841797,23,PN07,ULS - Set A/B - Variable Actions (Env.)
505,505,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p5,-11880.854929448244,117.7034972302246,313.7587541303062,0.0,167.861115666504,446.593892824707,23,PN07,ULS - Set A/B - Variable Actions (Env.)
506,506,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p6,-8408.239195971679,104.62148047683716,320.57503247869494,0.0,-284.80659046142574,412.2748550335694,23,PN07,ULS - Set A/B - Variable Actions (Env.)
507,507,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p6,-8420.9744673584,104.62148047683716,320.57503247869494,0.0,-124.5190759643554,359.9641229675293,23,PN07,ULS - Set A/B - Variable Actions (Env.)
508,508,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p1,-8935.259424765623,185.97833964660643,236.21201104553225,0.0,-144.15069732910152,630.2656429174805,24,PN07,ULS - Set C - Variable Actions (Env.)
509,509,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p1,-8948.66497359375,185.97833964660643,236.21201104553225,0.0,-26.04468434082033,537.276485979004,24,PN07,ULS - Set C - Variable Actions (Env.)
510,510,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p2,-7288.0214241821295,179.06735211242668,240.16636488357543,0.0,-311.03803318847656,582.066303100586,24,PN07,ULS - Set C - Variable Actions (Env.)
511,511,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p2,-7301.426973010254,179.06735211242668,240.16636488357543,0.0,-190.95485203613288,492.532639416504,24,PN07,ULS - Set C - Variable Actions (Env.)
512,512,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p3,-9527.657541467284,83.05944605621337,277.31592795406345,0.0,-130.13783110595705,359.90163418212893,24,PN07,ULS - Set C - Variable Actions (Env.)
513,513,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p3,-9541.06309029541,83.05944605621337,277.31592795406345,0.0,8.52011839355473,318.37191340576175,24,PN07,ULS - Set C - Variable Actions (Env.)
514,514,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p4,-7509.745801325685,74.54532464324953,282.06012995235443,0.0,-331.97767801513675,300.4137604455566,24,PN07,ULS - Set C - Variable Actions (Env.)
515,515,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p4,-7523.151350153809,74.54532464324953,282.06012995235443,0.0,-190.9476166064453,263.14109979736327,24,PN07,ULS - Set C - Variable Actions (Env.)
516,516,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p5,-9550.423248383791,93.653572041626,314.88457021881106,0.0,-178.91890600097656,400.7436660083008,24,PN07,ULS - Set C - Variable Actions (Env.)
517,517,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p5,-9563.828797211916,93.653572041626,314.88457021881106,0.0,-21.47662124511713,353.91688603271484,24,PN07,ULS - Set C - Variable Actions (Env.)
518,518,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p6,-8364.45125324707,88.7344482928467,317.84829084884643,0.0,-302.05277759277345,366.5566808398437,24,PN07,ULS - Set C - Variable Actions (Env.)
519,519,109,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p6,-8377.856802075195,88.7344482928467,317.84829084884643,0.0,-143.12863381347665,322.18946258544923,24,PN07,ULS - Set C - Variable Actions (Env.)
520,520,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p1,-893.7701592773432,85.2020707775116,-410.4888461875916,0.0,164.59429995117185,245.24800010986328,21,PN8,SLS - Variable Actions (Env.)
521,521,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p1,-907.175707617187,85.2020707775116,-323.11384618759155,0.0,-19.08756809082025,202.64696195373537,21,PN8,SLS - Variable Actions (Env.)
522,522,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p2,-1045.098325488281,87.03967557907103,-407.9618439105988,0.0,30.182884033203116,248.4183538757324,21,PN8,SLS - Variable Actions (Env.)
523,523,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p2,-1058.5038738281248,87.03967557907103,-320.5868439105988,0.0,-152.23548820800778,204.8985144012451,21,PN8,SLS - Variable Actions (Env.)
524,524,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p3,-177.4052858398439,9.653157332611087,-375.0049855033874,0.0,165.6346818359375,36.0844666015625,21,PN8,SLS - Variable Actions (Env.)
525,525,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p3,-190.81083417968767,9.653157332611087,-287.6299855033874,0.0,-0.3052552978514868,31.25789002990721,21,PN8,SLS - Variable Actions (Env.)
526,526,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p4,-342.73274882812507,11.848591688537596,-371.7803575519562,0.0,-7.862335156250003,38.70903059692383,21,PN8,SLS - Variable Actions (Env.)
527,527,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p4,-356.1382971679688,11.848591688537596,-284.40535755195623,0.0,-172.18995949707025,32.78473465881347,21,PN8,SLS - Variable Actions (Env.)
528,528,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p5,439.8205579101561,10.924066872406003,-338.90163234786985,0.0,101.51843686523442,36.746188708496106,21,PN8,SLS - Variable Actions (Env.)
529,529,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p5,426.4150095703124,10.924066872406003,-251.52663234786988,0.0,-46.36980949707021,31.28415555725097,21,PN8,SLS - Variable Actions (Env.)
530,530,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p6,301.05366357421866,12.476296061325076,-336.9122621665955,0.0,-3.0438888183593957,40.25189806518557,21,PN8,SLS - Variable Actions (Env.)
531,531,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p6,287.64811523437487,12.476296061325076,-249.5372621665955,0.0,-149.93745876464837,34.01374792175292,21,PN8,SLS - Variable Actions (Env.)
532,532,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,172.29721826171874,-30.174696577072144,-351.15250439453126,0.0,44.85292211914063,-73.15073622131348,22,PN8,SLS - Quasi-permanent (Env.)
533,533,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,158.891669921875,-30.174696577072144,-266.77750439453126,0.0,-109.91078259277344,-58.063384887695314,22,PN8,SLS - Quasi-permanent (Env.)
534,534,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,67.11438232421875,-29.3233006477356,-350.3853480949402,0.0,10.41846923828125,-68.43391914367676,22,PN8,SLS - Quasi-permanent (Env.)
535,535,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,53.708833984375,-29.3233006477356,-266.0103480949402,0.0,-143.96166101074218,-53.772266235351566,22,PN8,SLS - Quasi-permanent (Env.)
536,536,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p1,-1652.2031471533203,169.16828016702647,-409.2594240044785,0.0,389.110888959961,480.58827138519285,23,PN8,ULS - Set A/B - Variable Actions (Env.)
537,537,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p1,-1670.300637412109,169.16828016702647,-325.0531740044785,0.0,205.2656164916993,396.0041244805908,23,PN8,ULS - Set A/B - Variable Actions (Env.)
538,538,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p2,-1472.4974954638667,173.00790373031614,-403.0052470177078,0.0,43.72575754394529,478.8878537069701,23,PN8,ULS - Set A/B - Variable Actions (Env.)
539,539,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p2,-1485.2327663867186,173.00790373031614,-318.7989970177078,0.0,-136.9924315270995,392.3838952009583,23,PN8,ULS - Set A/B - Variable Actions (Env.)
540,540,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p3,-395.5056187548833,39.48105554769516,-347.88558093002314,0.0,368.9294271948243,121.8790284353638,23,PN8,ULS - Set A/B - Variable Actions (Env.)
541,541,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p3,-413.6031090136725,39.48105554769516,-263.6793309300231,0.0,215.77108252197272,102.13849976196288,23,PN8,ULS - Set A/B - Variable Actions (Env.)
542,542,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p4,-229.98000283203123,43.691254980564125,-340.9043529397582,0.0,-17.135223068847687,119.591429881897,23,PN8,ULS - Set A/B - Variable Actions (Env.)
543,543,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p4,-242.7152737548828,43.691254980564125,-256.6981029397582,0.0,-166.80297049194337,97.74580033493042,23,PN8,ULS - Set A/B - Variable Actions (Env.)
544,544,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p5,544.8498828076167,42.12284759023667,-292.55730403301226,0.0,283.36402255371104,124.47133460479736,23,PN8,ULS - Set A/B - Variable Actions (Env.)
545,545,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p5,526.7523925488276,42.12284759023667,-208.3510540330123,0.0,157.86981808349617,103.4099040246582,23,PN8,ULS - Set A/B - Variable Actions (Env.)
546,546,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p6,745.2320291064456,45.47948301670075,-287.2195948591994,0.0,-10.74904482910155,123.38405358428956,23,PN8,ULS - Set A/B - Variable Actions (Env.)
547,547,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C23p6,732.496758183594,45.47948301670075,-203.01334485919944,0.0,-133.57440231811515,100.6443072755432,23,PN8,ULS - Set A/B - Variable Actions (Env.)
548,548,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p1,-1210.5975977929686,138.50600478015903,-422.2272347307587,0.0,207.13182816894533,390.40590073913575,24,PN8,ULS - Set C - Variable Actions (Env.)
549,549,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p1,-1224.0031461328124,138.50600478015903,-334.4022347307587,0.0,17.693283354492188,321.15289269165044,24,PN8,ULS - Set C - Variable Actions (Env.)
550,550,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p2,-1371.8847724316404,140.62164351829531,-419.14429422126767,0.0,41.47000544433597,393.08589821472174,24,PN8,ULS - Set C - Variable Actions (Env.)
551,551,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p2,-1385.2903207714842,140.62164351829531,-331.3192942212677,0.0,-146.42708648925785,322.77507180236813,24,PN8,ULS - Set C - Variable Actions (Env.)
552,552,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p3,-144.37388361328107,28.449416743087763,-370.14825697811136,0.0,190.280746940918,85.99098640747069,24,PN8,ULS - Set C - Variable Actions (Env.)
553,553,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p3,-157.77943195312483,28.449416743087763,-282.3232569781114,0.0,26.88167508789068,71.76627806091311,24,PN8,ULS - Set C - Variable Actions (Env.)
554,554,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p4,-317.6850765380858,30.88162114397048,-366.44614802669525,0.0,-10.186013234863248,88.16267424926755,24,PN8,ULS - Set C - Variable Actions (Env.)
555,555,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p4,-331.0906248779296,30.88162114397048,-278.62114802669527,0.0,-171.73403692871088,72.72186182525637,24,PN8,ULS - Set C - Variable Actions (Env.)
556,556,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p5,645.1483220507813,30.61078019248962,-323.6850190705109,0.0,117.15934414550786,88.04903886779786,24,PN8,ULS - Set C - Variable Actions (Env.)
557,557,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p5,631.7427737109376,30.61078019248962,-235.86001907051093,0.0,-23.008096586914064,72.74364520629885,24,PN8,ULS - Set C - Variable Actions (Env.)
558,558,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p6,501.2635102246096,32.316710140876765,-321.3842676943969,0.0,-4.944106245117131,91.25564249572751,24,PN8,ULS - Set C - Variable Actions (Env.)
559,559,110,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C24p6,487.85796188476576,32.316710140876765,-233.55926769439696,0.0,-143.96117074707033,75.09728469299316,24,PN8,ULS - Set C - Variable Actions (Env.)
560,560,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p1,1533.532610107422,188.77079892768865,65.84228284912108,0.0,-603.8674041259766,432.3095976074219,21,PN02,SLS - Variable Actions (Env.)
561,561,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p1,1520.127063232422,188.77079892768865,109.52978280029296,0.0,-560.1650583496095,337.92419783935543,21,PN02,SLS - Variable Actions (Env.)
562,562,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p2,1230.8591599121094,187.18768356666567,56.677673181152336,0.0,-674.2039879882813,449.4017971923829,21,PN02,SLS - Variable Actions (Env.)
563,563,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p2,1217.453613037109,187.18768356666567,100.36517313232422,0.0,-635.083945263672,355.8079546386719,21,PN02,SLS - Variable Actions (Env.)
564,564,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p3,1414.789493408203,122.51535881500244,77.87240861206054,0.0,-531.6797407348632,231.3270773071289,21,PN02,SLS - Variable Actions (Env.)
565,565,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p3,1401.3839465332032,122.51535881500244,121.5599085632324,0.0,-481.9623367919921,170.06939479980463,21,PN02,SLS - Variable Actions (Env.)
566,566,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p4,1055.1852687988282,120.89028245544432,66.05639584350584,0.0,-623.2171662963866,255.27075157470705,21,PN02,SLS - Variable Actions (Env.)
567,567,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p4,1041.7797219238282,120.89028245544432,109.74389579467773,0.0,-579.4077620361329,194.82560770263672,21,PN02,SLS - Variable Actions (Env.)
568,568,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p5,1914.772189990235,143.64144656677246,125.33086216430664,0.0,-639.2654530517578,300.8971594482422,21,PN02,SLS - Variable Actions (Env.)
569,569,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p5,1901.3666431152344,143.64144656677246,169.01836211547854,0.0,-565.81882109375,229.0764309448242,21,PN02,SLS - Variable Actions (Env.)
570,570,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p6,1657.2774028808597,142.11491878662108,118.1935631652832,0.0,-693.4478334960937,312.8710519042969,21,PN02,SLS - Variable Actions (Env.)
571,571,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C21p6,1643.8718560058596,142.11491878662108,161.88106311645507,0.0,-623.5698511230469,241.8135883422852,21,PN02,SLS - Variable Actions (Env.)
572,572,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,923.9285264892578,80.0279510345459,63.13967253112793,0.0,-520.1845084228515,135.9569832763672,22,PN02,SLS - Quasi-permanent (Env.)
573,573,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p1,910.5229796142578,80.0279510345459,105.32717253112791,0.0,-478.2084699707032,95.94300451660156,22,PN02,SLS - Quasi-permanent (Env.)
574,574,111,models\South Pier - Pilecap (STQ062)_+Fy-Fz.gwb,C22p2,762.9766986083985,78.54727145004273,60.76272160339356,0.0,-535.8420263671875,135.93175817871094,22,PN02,SLS - Quasi-permanent (Env.)
