Fx,Mres,Fres,elementIndex,modelName,combCase
-7133.490014882814,679.8336871942073,317.35295593832836,110,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-5988.924555117188,868.0170620756833,270.3320735450463,110,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6014.6632113671885,598.6226373472899,270.3320735450463,110,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6910.904204902344,1177.6940222507935,383.59923715645976,110,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-6936.642861152343,794.504080160611,383.59923715645976,110,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5540.083595800782,1007.6053730313483,321.9632441638272,110,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5565.822252050782,685.9167478153946,321.9632441638272,110,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6800.004257617187,1313.542173379684,427.39656239121916,110,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6825.742913867187,886.576567227298,427.39656239121916,110,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-5994.100407851562,1209.5454224073078,389.69912996481514,110,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-6019.839064101562,820.202840036939,389.69912996481514,110,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7133.488250351564,679.8336455266049,275.4153447274595,111,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-7159.226906601563,404.98603653225035,275.4153447274595,111,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-6014.661306210938,598.622592977719,239.0545725308604,111,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6040.399962460938,359.9748918110502,239.0545725308604,111,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6936.640912402343,794.5040573734103,327.1261612515477,111,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-6962.379568652344,467.5465159596978,327.1261612515477,111,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5565.820443925782,685.916712105654,278.9358075455466,111,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5591.559100175781,407.09051621748256,278.9358075455466,111,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6825.7455087109365,886.5765621880004,364.7898325929375,111,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6851.484164960937,521.9630224624652,364.7898325929375,111,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6019.837299570313,820.2028453224398,335.3229171220406,111,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-6045.575955820313,485.0233683259146,335.3229171220406,111,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7159.221622431643,404.9859877327579,207.54674473981854,112,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-7184.960278681642,197.67084674278465,207.54674473981854,112,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-6040.396579541017,359.97486489262786,182.81058771249974,112,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6066.135235791016,177.32706393259707,182.81058771249974,112,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6962.373463774415,467.54651372035045,242.46830283803547,112,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-6988.112120024415,225.14570246814264,242.46830283803547,112,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5591.555945610351,407.09050860784555,209.40332551045063,112,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5617.294601860351,197.72979319535114,209.40332551045063,112,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6851.474632666017,521.9629991274825,270.5712350202342,112,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6877.2132889160175,251.46199357368,270.5712350202342,112,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6045.57239165039,485.0233472851819,250.36076113735746,112,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-6071.31104790039,234.71885240388264,250.36076113735746,112,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7184.965209931642,197.67090254453123,133.87286493912015,113,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-7210.703866181642,63.8612195523574,133.87286493912015,113,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-6066.131578291017,177.32711736111892,119.54729687748718,113,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6091.8702345410165,57.823075329130184,119.54729687748718,113,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6988.118227524414,225.1457716946026,153.53814109014144,113,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-7013.856883774414,71.62645465829233,153.53814109014144,113,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5617.292977797852,197.72984940113804,134.26216575568364,113,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5643.031634047852,63.479214009362636,134.26216575568364,113,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6877.212945791016,251.46207135818938,171.4464949755884,113,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6902.951602041016,80.03510622188857,171.4464949755884,113,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6071.3092366503915,234.71892597529447,159.67131015166265,113,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-6097.047892900391,75.06301776862304,159.67131015166265,113,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-7210.7056026171895,63.861268491819544,63.86127490651209,114,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-7236.444258867189,1.4446052695463575e-05,63.86127490651209,114,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-6091.880998476563,57.82311047896935,57.823120917615846,114,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-6117.619654726564,1.644421867972227e-05,57.823120917615846,114,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-7013.854599433594,71.62646689620742,71.62645088883606,114,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-7039.593255683593,2.2754272020303658e-05,71.62645088883606,114,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-5643.037520019531,63.479244486975176,63.47924972166272,114,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-5668.776176269532,1.7314171016096528e-05,63.47924972166272,114,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-6902.960133867187,80.03514112844677,80.03512777827851,114,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6928.698790117188,2.5070783772793526e-05,80.03512777827851,114,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-6097.053983476562,75.06303820189396,75.06301799380793,114,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-6122.792639726563,2.6592509431466262e-05,75.06301799380793,114,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2488.494733183594,793.2067450205203,176.06858067867927,120,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2514.233387480469,699.7775276350325,133.4872330954993,120,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2484.71866265625,507.5310033093456,177.45546245902062,120,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2510.457316953125,404.3558091747205,134.2070730652085,120,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1058.3068694140625,948.0729699034496,61.53806446394225,120,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1084.0455237109375,938.98956339752,53.74172730940539,120,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1035.9448221191406,592.4497792028704,63.289534479967394,120,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1061.6834764160155,581.1730534916105,52.43772639878098,120,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-339.39300814453117,1024.5781889345744,32.31763271739987,120,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-365.13166244140615,1051.149742368615,84.30832919274988,120,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-356.76783691406206,807.8473627400346,33.551525817090265,120,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-382.50649121093704,833.0120263501545,83.47080396128514,120,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2514.246094121094,699.77837889587,136.689219079739,121,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2539.9847464648437,684.3553086475381,128.49236957686452,121,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2510.463663125,404.3571237469612,133.64595658255232,121,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2536.20231546875,399.42475108731884,130.58226268282618,121,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1084.0533146874998,938.9909105797142,33.82584096773364,121,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1109.79196703125,974.7561173331724,100.30026355648883,121,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1061.689480048828,581.1738901964009,30.230572410857764,121,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1087.4281323925782,624.5005537790215,107.1522388890055,121,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-365.1367275195313,1051.150982011066,28.876414778723507,121,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-390.8753798632813,1115.681447795409,127.22121424244011,121,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-382.5080139453125,833.0132020388573,31.04323775598526,121,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-408.2466662890625,901.9991148081734,131.60330667554632,121,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2539.989812246094,684.355125843258,109.98821107807518,122,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2565.728464589844,768.4422624114434,174.9371460618897,122,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2536.2101585937503,399.4244251491988,110.70222184738681,122,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2561.9488109375,506.4902668874342,183.39534069460484,122,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1109.791442578125,974.756211547065,56.39635717136837,122,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1135.5300949218752,1084.1688650067968,178.04842841950588,122,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1087.428408720703,624.5006176806955,67.98320155037656,122,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1113.1670610644528,748.3570282502296,191.3633593263384,122,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-390.8770031445313,1115.6811074951313,76.65802635586672,122,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-416.6156554882813,1248.6125631767695,200.90221640032706,122,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-408.2482544140625,901.9986455123164,84.44619930015199,122,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-433.9869067578125,1043.5073506696845,209.13006113443114,122,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2565.7167272460943,768.4417956602911,149.10888642997875,123,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2591.455383496094,964.7848395799382,270.1161479069916,123,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2561.940174375,506.49002861953323,159.3813547564657,123,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2587.678830625,722.5733888190643,283.3542914976464,123,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1135.5261073437498,1084.1687434718322,144.03426722469746,123,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1161.2647635937499,1294.3845831715432,284.08426617867076,123,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1113.1692389550783,748.3566795606307,161.2137817029057,123,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1138.9078952050781,977.1749988819765,301.6269416868973,123,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-416.6149797070315,1248.612469283046,163.2916717468046,123,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-442.35363595703154,1478.6455826889676,303.747841659382,123,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-433.9890448828128,1043.5071117027471,173.92062688104107,123,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-459.7277011328128,1284.71452075472,314.5057711631826,123,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2591.4556405273433,964.7853401695724,250.74634666050898,124,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2617.1942967773434,1287.2820185263906,398.87383447116304,124,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2587.6731743749997,722.57375447555,265.6741963383331,124,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2613.4118306249993,1059.866750606234,414.7251454257251,124,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1161.262095625,1294.3851415956292,261.036540478596,124,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1187.000751875,1630.7020512173947,416.1708672163815,124,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1138.898507080078,977.1754690947037,280.8910777020849,124,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1164.637163330078,1334.157831837476,436.1584476694082,124,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-442.34451892578124,1478.6459509822557,278.48205211519326,124,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-468.08317517578104,1832.4730491491953,433.73703621860955,124,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-459.7157701953125,1284.7150769017835,290.65744718426987,124,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-485.45442644531244,1651.1031293568642,445.9644706009005,124,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2617.189020371094,1287.282638821452,15.744988471933796,125,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2642.9276766210937,1272.1376486889178,15.744988471933796,125,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2613.41232265625,1059.8674265061206,36.82189987186899,125,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2639.15097890625,1088.7644702307775,36.82189987186899,125,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1187.0029004687497,1630.7025638769217,62.55194402953869,125,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1212.7415567187497,1568.533490923281,62.55194402953869,125,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1164.6391684863283,1334.158385341818,4.012298617727449,125,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1190.3778247363282,1330.3885485545284,4.012298617727449,125,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-468.0867468945314,1832.473572424228,86.75599834155595,125,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-493.82540314453144,1746.0094375978379,86.75599834155595,125,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-485.4586253515629,1651.1037058629406,50.9895433351845,125,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-511.19728160156285,1600.3481637374903,50.9895433351845,125,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2642.939547402343,1272.137257136749,223.90516479647067,126,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2668.678203652343,1048.2424200606772,223.90516479647067,126,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2639.1548664062493,1088.764046014025,171.96203291877887,126,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2664.8935226562494,917.1574121572727,171.96203291877887,126,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1212.7452052343751,1568.533026398167,296.0094741093532,126,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1238.4838614843752,1272.5244636009645,296.0094741093532,126,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1190.382206533203,1330.3881663012157,227.9716263716148,126,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1216.1208627832032,1102.4227678391119,227.9716263716148,126,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-493.8307658007811,1746.0089144044625,337.6251827319939,126,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-519.5694220507811,1408.3840142105576,337.6251827319939,126,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-511.2043022265625,1600.3475868070075,296.0124677234949,126,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-536.9429584765626,1304.3354654978784,296.0124677234949,126,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2668.683512246094,1048.2425868856483,295.110848963057,127,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2694.422168496094,753.1340805492467,295.110848963057,127,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2664.9061085937497,917.1575636631626,247.55093176285538,127,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2690.6447648437497,669.6767329387866,247.55093176285538,127,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1238.4857457812493,1272.52466555148,368.545855848027,127,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1264.2244020312494,903.9808663800302,368.545855848027,127,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1216.1240947363278,1102.4228972908184,306.8228275893954,127,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1241.862750986328,795.6088774607304,306.8228275893954,127,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-519.5701181445311,1408.3841603455062,412.2628323128353,127,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-545.308774394531,996.1245827912986,412.2628323128353,127,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-536.9413694140625,1304.335611260327,374.51092380580957,127,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-562.6800256640624,929.8299041597232,374.51092380580957,127,models\SP model_15_+Fy_-Fz_LB.gwb,C20
-2694.395690898437,753.1339089067901,284.10942843901773,128,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2720.134347148437,469.02521693503786,284.10942843901773,128,models\SP model_15_+Fy_-Fz_LB.gwb,C15
-2690.6192658789064,669.6765674503351,246.93240505002666,128,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-2716.3579221289065,422.76470419028675,246.93240505002666,128,models\SP model_15_+Fy_-Fz_LB.gwb,C16
-1264.213391777343,903.9806985738878,346.3383756956504,128,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1289.9520480273432,557.6453754892723,346.3383756956504,128,models\SP model_15_+Fy_-Fz_LB.gwb,C17
-1241.8512740527344,795.6087067694848,298.1429455929292,128,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-1267.5899303027345,497.4721032895088,298.1429455929292,128,models\SP model_15_+Fy_-Fz_LB.gwb,C18
-545.2920735546874,996.1243840831805,383.97486772733924,128,models\SP model_15_+Fy_-Fz_LB.gwb,C19
-571.0307298046872,612.1537139834513,383.97486772733924,128,models\SP model_15_+Fy_-Fz_LB.gwb,C19
