,Fx,Mres,Fres,elementIndex,modelName,combCase
1077,-4392.14644140625,6.335732314689601,7.8495917143544585,113,models\SP model_03_-Fy_-Fz.gwb,C07
1078,-4248.379193359375,13.367023158517746,7.50568520524871,113,models\SP model_03_-Fy_-Fz.gwb,C08
1079,-4274.117849609375,6.062021223775176,7.50568520524871,113,models\SP model_03_-Fy_-Fz.gwb,C08
1080,-4392.1409277343755,6.335729766191729,6.335731895747436,114,models\SP model_03_-Fy_-Fz.gwb,C07
1081,-4417.879583984375,2.3451271638867696e-06,6.335731895747436,114,models\SP model_03_-Fy_-Fz.gwb,C07
1082,-4274.110365234375,6.062017662343912,6.0620190510875664,114,models\SP model_03_-Fy_-Fz.gwb,C08
1083,-4299.849021484375,1.455961042156629e-06,6.0620190510875664,114,models\SP model_03_-Fy_-Fz.gwb,C08
1141,-5176.990983673096,6.9626679079425955,9.333031079150977,147,models\SP model_03_-Fy_-Fz.gwb,C07
1143,-5030.127932403565,6.648737779611499,8.863969193680195,147,models\SP model_03_-Fy_-Fz.gwb,C08
1144,-5176.980237579346,6.962674855335141,6.962675236016896,148,models\SP model_03_-Fy_-Fz.gwb,C07
1145,-5202.718893829346,1.1132975815118777e-06,6.962675236016896,148,models\SP model_03_-Fy_-Fz.gwb,C07
1146,-5030.1197175598145,6.64874195053336,6.648741458171496,148,models\SP model_03_-Fy_-Fz.gwb,C08
1147,-5055.858373809814,1.7846990460536555e-06,6.648741458171496,148,models\SP model_03_-Fy_-Fz.gwb,C08
