,Fx,Mres,Fres,elementIndex,modelName,combCase
382,-2727.1759169921875,1.5744560865827995,1.5744573718963888,199,models\SP model_03_+Fy_+Fz.gwb,C08
383,-2752.9145732421875,1.907643510035038e-06,1.5744573718963888,199,models\SP model_03_+Fy_+Fz.gwb,C08
437,-3496.232244140625,8.076781833881867,8.134059729310376,214,models\SP model_03_+Fy_+Fz.gwb,C07
439,-3486.01603515625,8.443660120846829,8.31641641259124,214,models\SP model_03_+Fy_+Fz.gwb,C08
440,-3496.242728515625,8.076779975466037,5.407320193649665,215,models\SP model_03_+Fy_+Fz.gwb,C07
441,-3521.981384765625,2.678038813889099,5.407320193649665,215,models\SP model_03_+Fy_+Fz.gwb,C07
442,-3486.02595703125,8.443655227411803,5.621729492732082,215,models\SP model_03_+Fy_+Fz.gwb,C08
443,-3511.76461328125,2.830925266601253,5.621729492732082,215,models\SP model_03_+Fy_+Fz.gwb,C08
444,-3521.976009765625,2.678030890223632,2.678029622643335,216,models\SP model_03_+Fy_+Fz.gwb,C07
445,-3547.714666015625,1.1542217988536362e-06,2.678029622643335,216,models\SP model_03_+Fy_+Fz.gwb,C07
446,-3511.75769140625,2.8309135911363468,2.8309128538875163,216,models\SP model_03_+Fy_+Fz.gwb,C08
447,-3537.4963476562502,6.344180489772408e-07,2.8309128538875163,216,models\SP model_03_+Fy_+Fz.gwb,C08
497,-2740.3893516845706,12.237731001369625,10.884355500918973,230,models\SP model_03_+Fy_+Fz.gwb,C07
499,-2652.9695079956055,12.61987488777992,10.838218934693854,230,models\SP model_03_+Fy_+Fz.gwb,C08
500,-2740.384751098633,12.237729397578816,7.0712283539480385,231,models\SP model_03_+Fy_+Fz.gwb,C07
501,-2766.123407348633,5.201719989655425,7.0712283539480385,231,models\SP model_03_+Fy_+Fz.gwb,C07
502,-2652.967153076172,12.619871205319592,7.176735647436638,231,models\SP model_03_+Fy_+Fz.gwb,C08
503,-2678.705809326172,5.48545815526597,7.176735647436638,231,models\SP model_03_+Fy_+Fz.gwb,C08
504,-2766.120541015625,5.201716887010564,3.788157892024431,232,models\SP model_03_+Fy_+Fz.gwb,C07
505,-2791.859197265625,1.4289423871339415,3.788157892024431,232,models\SP model_03_+Fy_+Fz.gwb,C07
506,-2678.7029386596682,5.4854540320560785,3.947545630249729,232,models\SP model_03_+Fy_+Fz.gwb,C08
507,-2704.441594909668,1.5550121107510648,3.947545630249729,232,models\SP model_03_+Fy_+Fz.gwb,C08
508,-2791.861438598633,1.4289460490670212,1.4289482809459142,233,models\SP model_03_+Fy_+Fz.gwb,C07
509,-2817.600094848633,2.9763549367413995e-06,1.4289482809459142,233,models\SP model_03_+Fy_+Fz.gwb,C07
510,-2704.443840576172,1.5550152643474824,1.5550165391337307,233,models\SP model_03_+Fy_+Fz.gwb,C08
511,-2730.182496826172,2.0976239879633813e-06,1.5550165391337307,233,models\SP model_03_+Fy_+Fz.gwb,C08
565,-3254.469837890625,8.461171309206556,8.797073395970779,248,models\SP model_03_+Fy_+Fz.gwb,C07
567,-3223.116064453125,8.671351104810677,8.8345521534416,248,models\SP model_03_+Fy_+Fz.gwb,C08
568,-3254.464583984375,8.46117273287594,5.709616544555817,249,models\SP model_03_+Fy_+Fz.gwb,C07
569,-3280.2032402343752,2.7615861320422423,5.709616544555817,249,models\SP model_03_+Fy_+Fz.gwb,C07
570,-3223.110271484375,8.671354222021575,5.82015797384806,249,models\SP model_03_+Fy_+Fz.gwb,C08
571,-3248.848927734375,2.862585197228154,5.82015797384806,249,models\SP model_03_+Fy_+Fz.gwb,C08
572,-3280.206283203125,2.7615907759071834,2.76158689226985,250,models\SP model_03_+Fy_+Fz.gwb,C07
573,-3305.9449394531252,3.89760990773731e-06,2.76158689226985,250,models\SP model_03_+Fy_+Fz.gwb,C07
574,-3248.852107421875,2.8625903564238744,2.8625898693289056,250,models\SP model_03_+Fy_+Fz.gwb,C08
575,-3274.5907636718753,7.101482052868977e-07,2.8625898693289056,250,models\SP model_03_+Fy_+Fz.gwb,C08
625,-2540.028336425781,12.361399574126454,11.141739109017832,264,models\SP model_03_+Fy_+Fz.gwb,C07
627,-2441.5354521484373,12.47631101012178,10.898246878150081,264,models\SP model_03_+Fy_+Fz.gwb,C08
628,-2540.023625488281,12.3614048818008,7.19121797920462,265,models\SP model_03_+Fy_+Fz.gwb,C07
629,-2565.762281738281,5.187439070671854,7.19121797920462,265,models\SP model_03_+Fy_+Fz.gwb,C07
630,-2441.5329248046874,12.476314919235236,7.154117418602877,265,models\SP model_03_+Fy_+Fz.gwb,C08
631,-2467.2715810546874,5.347416076192201,7.154117418602877,265,models\SP model_03_+Fy_+Fz.gwb,C08
632,-2565.765277832031,5.18744005464601,3.805251384280692,266,models\SP model_03_+Fy_+Fz.gwb,C07
633,-2591.5039340820313,1.3899259335583343,3.805251384280692,266,models\SP model_03_+Fy_+Fz.gwb,C07
634,-2467.2723583984375,5.347415746870183,3.878327004608944,266,models\SP model_03_+Fy_+Fz.gwb,C08
635,-2493.0110146484376,1.4796160773470084,3.878327004608944,266,models\SP model_03_+Fy_+Fz.gwb,C08
636,-2591.504715332031,1.3899283748264775,1.3899295019514841,267,models\SP model_03_+Fy_+Fz.gwb,C07
637,-2617.243371582031,1.1894352737604746e-06,1.3899295019514841,267,models\SP model_03_+Fy_+Fz.gwb,C07
638,-2493.014084472656,1.4796166483045572,1.479616939520838,267,models\SP model_03_+Fy_+Fz.gwb,C08
639,-2518.752740722656,9.161845138099264e-07,1.479616939520838,267,models\SP model_03_+Fy_+Fz.gwb,C08
733,-4411.779830078125,11.871919199464772,7.65860606389761,112,models\SP model_03_+Fy_-Fz.gwb,C07
735,-4286.618134765625,11.329296811808884,7.5018219335559895,112,models\SP model_03_+Fy_-Fz.gwb,C08
736,-4411.78497265625,11.871918634144013,6.5514020955343755,113,models\SP model_03_+Fy_-Fz.gwb,C07
737,-4437.52362890625,5.555291574886952,6.5514020955343755,113,models\SP model_03_+Fy_-Fz.gwb,C07
738,-4286.6234160156255,11.329297209334525,6.252703530079756,113,models\SP model_03_+Fy_-Fz.gwb,C08
739,-4312.362072265625,5.314797902152593,6.252703530079756,113,models\SP model_03_+Fy_-Fz.gwb,C08
740,-4437.52669140625,5.5552912806444645,5.555293101294882,114,models\SP model_03_+Fy_-Fz.gwb,C07
741,-4463.26534765625,1.930074598496562e-06,5.555293101294882,114,models\SP model_03_+Fy_-Fz.gwb,C07
742,-4312.362744140625,5.314797349851482,5.314799500130087,114,models\SP model_03_+Fy_-Fz.gwb,C08
743,-4338.101400390625,2.320908032053509e-06,5.314799500130087,114,models\SP model_03_+Fy_-Fz.gwb,C08
793,-810.9466577148438,6.974105189965246,18.01793705940178,128,models\SP model_03_+Fy_-Fz.gwb,C07
795,-837.5423046875001,6.724092217676553,17.689738884715712,128,models\SP model_03_+Fy_-Fz.gwb,C08
796,-810.9490209960937,6.974102120615731,5.2307598659801515,129,models\SP model_03_+Fy_-Fz.gwb,C07
797,-836.6876772460938,7.878771774656165,5.2307598659801515,129,models\SP model_03_+Fy_-Fz.gwb,C07
798,-837.544984375,6.724091315354027,5.306089180491522,129,models\SP model_03_+Fy_-Fz.gwb,C08
799,-863.283640625,7.403630959172459,5.306089180491522,129,models\SP model_03_+Fy_-Fz.gwb,C08
800,-836.6829624023437,7.878763251564482,3.634320436822476,130,models\SP model_03_+Fy_-Fz.gwb,C07
801,-862.4216186523438,4.390669738718654,3.634320436822476,130,models\SP model_03_+Fy_-Fz.gwb,C07
802,-863.27857421875,7.403626115931194,3.4105287620082825,130,models\SP model_03_+Fy_-Fz.gwb,C08
803,-889.01723046875,4.155791032243143,3.4105287620082825,130,models\SP model_03_+Fy_-Fz.gwb,C08
804,-862.4232124023438,4.390667844588923,4.390664531628889,131,models\SP model_03_+Fy_-Fz.gwb,C07
805,-888.1618686523437,3.952730085733723e-06,4.390664531628889,131,models\SP model_03_+Fy_-Fz.gwb,C07
806,-889.01910546875,4.155789983029794,4.1557891048161535,131,models\SP model_03_+Fy_-Fz.gwb,C08
807,-914.75776171875,1.581692116741382e-06,4.1557891048161535,131,models\SP model_03_+Fy_-Fz.gwb,C08
865,-5176.118384613037,6.809198189805891,9.08056072995281,147,models\SP model_03_+Fy_-Fz.gwb,C07
867,-5029.387818145752,6.518547467881792,8.648375946493594,147,models\SP model_03_+Fy_-Fz.gwb,C08
868,-5176.117411956787,6.8091977088892275,6.8091977200276865,148,models\SP model_03_+Fy_-Fz.gwb,C07
869,-5201.856068206787,6.194523122115977e-07,6.8091977200276865,148,models\SP model_03_+Fy_-Fz.gwb,C07
870,-5029.3888203125,6.518546515247056,6.518546007717403,148,models\SP model_03_+Fy_-Fz.gwb,C08
871,-5055.1274765625,8.821504208956595e-07,6.518546007717403,148,models\SP model_03_+Fy_-Fz.gwb,C08
917,-1142.3442333984376,8.95170798934738,28.856409526244363,161,models\SP model_03_+Fy_-Fz.gwb,C07
919,-1164.7100927734375,8.514378252573254,28.28431057586718,161,models\SP model_03_+Fy_-Fz.gwb,C08
920,-1142.3514140625,8.951709872250857,10.266711552586816,162,models\SP model_03_+Fy_-Fz.gwb,C07
922,-1164.7160078125,8.514377088063393,10.34084581247631,162,models\SP model_03_+Fy_-Fz.gwb,C08
925,-1193.824265625,13.099585450359848,2.8791649724226147,163,models\SP model_03_+Fy_-Fz.gwb,C07
927,-1216.1889296875,12.337608095055371,2.7134290251593107,163,models\SP model_03_+Fy_-Fz.gwb,C08
928,-1193.8235302734374,13.099583127889666,6.960532611130031,164,models\SP model_03_+Fy_-Fz.gwb,C07
929,-1219.5621865234375,6.155363820629985,6.960532611130031,164,models\SP model_03_+Fy_-Fz.gwb,C07
930,-1216.1892490234375,12.337606680818647,6.521827266064176,164,models\SP model_03_+Fy_-Fz.gwb,C08
931,-1241.9279052734375,5.834722955342261,6.521827266064176,164,models\SP model_03_+Fy_-Fz.gwb,C08
932,-1219.5644453125,6.155362053571474,6.155363822229742,165,models\SP model_03_+Fy_-Fz.gwb,C07
933,-1245.3031015625,2.4917071918642427e-06,6.155363822229742,165,models\SP model_03_+Fy_-Fz.gwb,C07
934,-1241.9291796875,5.83471981554644,5.83471998483862,165,models\SP model_03_+Fy_-Fz.gwb,C08
935,-1267.6678359375,8.619215655540054e-07,5.83471998483862,165,models\SP model_03_+Fy_-Fz.gwb,C08
936,-5325.474193359375,1349.1193783479232,51.78325400859952,167,models\SP model_03_+Fy_-Fz.gwb,C07
969,-5557.126458984375,130.68036254168038,128.45504599190028,175,models\SP model_03_+Fy_-Fz.gwb,C07
972,-5557.1118085937505,130.68035223579784,84.31435000169745,176,models\SP model_03_+Fy_-Fz.gwb,C07
973,-5582.85046484375,47.73542530239543,84.31435000169745,176,models\SP model_03_+Fy_-Fz.gwb,C07
976,-5582.865615234375,47.7354082846416,46.75830721658691,177,models\SP model_03_+Fy_-Fz.gwb,C07
977,-5608.604271484375,12.001530700590532,46.75830721658691,177,models\SP model_03_+Fy_-Fz.gwb,C07
979,-5447.437576171875,12.081863126587896,45.833113637341626,177,models\SP model_03_+Fy_-Fz.gwb,C08
980,-5608.59031640625,12.001532053223917,19.617612656809538,178,models\SP model_03_+Fy_-Fz.gwb,C07
981,-5634.32897265625,22.38480846240127,19.617612656809538,178,models\SP model_03_+Fy_-Fz.gwb,C07
982,-5447.427701171875,12.081864634983317,19.63426548950286,178,models\SP model_03_+Fy_-Fz.gwb,C08
984,-5634.345404296875,22.384812637774118,3.753498664769271,179,models\SP model_03_+Fy_-Fz.gwb,C07
985,-5660.084060546875,23.469005166717608,3.753498664769271,179,models\SP model_03_+Fy_-Fz.gwb,C07
988,-5660.07709375,23.469003412773976,7.204204979183493,180,models\SP model_03_+Fy_-Fz.gwb,C07
989,-5685.81575,16.350504364968764,7.204204979183493,180,models\SP model_03_+Fy_-Fz.gwb,C07
992,-5685.807568359375,16.350510207397964,9.44985307956845,181,models\SP model_03_+Fy_-Fz.gwb,C07
993,-5711.546224609375,6.905797007072189,9.44985307956845,181,models\SP model_03_+Fy_-Fz.gwb,C07
995,-5550.381919921875,6.599303571693062,8.949293874459828,181,models\SP model_03_+Fy_-Fz.gwb,C08
996,-5711.55712890625,6.905795906786578,6.905795588652176,182,models\SP model_03_+Fy_-Fz.gwb,C07
997,-5737.2957851562505,6.280101132677221e-07,6.905795588652176,182,models\SP model_03_+Fy_-Fz.gwb,C07
998,-5550.392544921875,6.599301261148512,6.599301092002361,182,models\SP model_03_+Fy_-Fz.gwb,C08
999,-5576.131201171876,1.3594178134558022e-06,6.599301092002361,182,models\SP model_03_+Fy_-Fz.gwb,C08
1057,-1531.0147265625,6.98400196886098,8.707278370415445,198,models\SP model_03_+Fy_-Fz.gwb,C07
1059,-1547.88847265625,6.617332542690145,8.1629455457244,198,models\SP model_03_+Fy_-Fz.gwb,C08
1060,-1531.0130625,6.9840031734755,6.984006062834389,199,models\SP model_03_+Fy_-Fz.gwb,C07
1061,-1556.75171875,3.131356873193331e-06,6.984006062834389,199,models\SP model_03_+Fy_-Fz.gwb,C07
1062,-1547.88448828125,6.617335419306014,6.6173412809619565,199,models\SP model_03_+Fy_-Fz.gwb,C08
1063,-1573.62314453125,5.882053796625663e-06,6.6173412809619565,199,models\SP model_03_+Fy_-Fz.gwb,C08
1109,-5000.005724609375,11.578631068443183,25.68181422016907,212,models\SP model_03_+Fy_-Fz.gwb,C07
1111,-4872.312005859375,10.17598501664691,25.339036814003617,212,models\SP model_03_+Fy_-Fz.gwb,C08
1112,-5000.0112167968755,11.578632429482434,7.1831711585643045,213,models\SP model_03_+Fy_-Fz.gwb,C07
1114,-4872.315107421875,10.175988245492675,7.320470152397397,213,models\SP model_03_+Fy_-Fz.gwb,C08
1119,-4923.789654296875,13.160001371978979,3.4960241851135194,214,models\SP model_03_+Fy_-Fz.gwb,C08
1121,-5077.218404296875,6.219983272422567,7.650188567718592,215,models\SP model_03_+Fy_-Fz.gwb,C07
1122,-4923.783638671875,13.160000579775028,7.221516345428378,215,models\SP model_03_+Fy_-Fz.gwb,C08
1123,-4949.522294921875,5.943787362599039,7.221516345428378,215,models\SP model_03_+Fy_-Fz.gwb,C08
1124,-5077.226568359375,6.2199852255005235,6.219986312767838,216,models\SP model_03_+Fy_-Fz.gwb,C07
1125,-5102.965224609375,1.328166802881235e-06,6.219986312767838,216,models\SP model_03_+Fy_-Fz.gwb,C07
1126,-4949.530740234375,5.943789593641899,5.943791076193446,216,models\SP model_03_+Fy_-Fz.gwb,C08
1127,-4975.269396484375,1.7947342773426783e-06,5.943791076193446,216,models\SP model_03_+Fy_-Fz.gwb,C08
1173,-1089.36518359375,9.515527895587365,31.13708820294655,229,models\SP model_03_+Fy_-Fz.gwb,C07
1175,-1125.0767963867188,9.119261769513441,30.472595069914288,229,models\SP model_03_+Fy_-Fz.gwb,C08
1176,-1089.3747998046874,9.515524410988139,12.0791305706524,230,models\SP model_03_+Fy_-Fz.gwb,C07
1178,-1125.0865620117188,9.119260366934878,12.037112604111742,230,models\SP model_03_+Fy_-Fz.gwb,C08
1179,-1150.8252182617189,12.827763355386276,12.037112604111742,230,models\SP model_03_+Fy_-Fz.gwb,C08
1181,-1140.84289453125,12.36987966929015,2.9511018309988795,231,models\SP model_03_+Fy_-Fz.gwb,C07
1182,-1150.81592578125,12.827771294556536,2.800962326489608,231,models\SP model_03_+Fy_-Fz.gwb,C08
1183,-1176.55458203125,11.628755033994874,2.800962326489608,231,models\SP model_03_+Fy_-Fz.gwb,C08
1184,-1140.8413251953125,12.369882303336436,6.462184452673464,232,models\SP model_03_+Fy_-Fz.gwb,C07
1185,-1166.5799814453126,5.939075733664906,6.462184452673464,232,models\SP model_03_+Fy_-Fz.gwb,C07
1186,-1176.5574155273437,11.628753697325964,6.03401677893912,232,models\SP model_03_+Fy_-Fz.gwb,C08
1187,-1202.2960717773437,5.6274573875425515,6.03401677893912,232,models\SP model_03_+Fy_-Fz.gwb,C08
1188,-1166.59128515625,5.93907887043334,5.939075342914287,233,models\SP model_03_+Fy_-Fz.gwb,C07
1189,-1192.32994140625,3.4347989233354307e-06,5.939075342914287,233,models\SP model_03_+Fy_-Fz.gwb,C07
1190,-1202.30297265625,5.627461965519957,5.627460974244342,233,models\SP model_03_+Fy_-Fz.gwb,C08
1191,-1228.04162890625,1.0730271582505254e-06,5.627460974244342,233,models\SP model_03_+Fy_-Fz.gwb,C08
1241,-3797.1948154296874,12.684554377406945,17.000054265388876,247,models\SP model_03_+Fy_-Fz.gwb,C07
1243,-3724.2461279296876,11.877596287334901,16.6860185102172,247,models\SP model_03_+Fy_-Fz.gwb,C08
1244,-3797.2031279296875,12.684547509062043,5.465226481923392,248,models\SP model_03_+Fy_-Fz.gwb,C07
1245,-3822.9417841796876,10.967597025180694,5.465226481923392,248,models\SP model_03_+Fy_-Fz.gwb,C07
1246,-3724.2542998046874,11.877590308906946,5.285334008661401,248,models\SP model_03_+Fy_-Fz.gwb,C08
1247,-3749.9929560546875,10.403054173744472,5.285334008661401,248,models\SP model_03_+Fy_-Fz.gwb,C08
1248,-3822.9407998046877,10.967603302909675,5.714971204499643,249,models\SP model_03_+Fy_-Fz.gwb,C07
1249,-3848.6794560546878,5.397403911932871,5.714971204499643,249,models\SP model_03_+Fy_-Fz.gwb,C07
1250,-3749.9919716796876,10.403057110144712,5.38695864103737,249,models\SP model_03_+Fy_-Fz.gwb,C08
1251,-3775.7306279296877,5.159611843568613,5.38695864103737,249,models\SP model_03_+Fy_-Fz.gwb,C08
1252,-3848.6769638671876,5.39739798984588,5.397400169279429,250,models\SP model_03_+Fy_-Fz.gwb,C07
1253,-3874.4156201171877,2.8373550042828882e-06,5.397400169279429,250,models\SP model_03_+Fy_-Fz.gwb,C07
1254,-3775.7279951171877,5.159606301853833,5.1596072929956165,250,models\SP model_03_+Fy_-Fz.gwb,C08
1255,-3801.4666513671878,2.312315869955571e-06,5.1596072929956165,250,models\SP model_03_+Fy_-Fz.gwb,C08
1256,75.30749560546874,1005.4426017584933,29.333448498036603,252,models\SP model_03_+Fy_-Fz.gwb,C07
1267,-74.06002587890625,899.6896741950101,64.03946178080868,254,models\SP model_03_+Fy_-Fz.gwb,C08
