,Fx,Mres,Fres,elementIndex,modelName,combCase
392,105.49028954315186,0.8077437377668164,1.0312282333102636,149,models\NP model_04d_deflection.gwb,C40
394,105.49028954315186,0.8077437377668164,1.0312282333102636,149,models\NP model_04d_deflection.gwb,C41
396,105.49028954315186,0.8077437377668164,1.0312282333102636,149,models\NP model_04d_deflection.gwb,C54
398,105.49028954315186,0.8077437377668164,1.0312282333102636,149,models\NP model_04d_deflection.gwb,C55
528,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C9
529,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C9
530,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C10
531,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C10
532,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C26
533,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C26
534,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C27
535,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C27
536,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C40
537,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C40
538,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C41
539,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C41
540,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C54
541,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C54
542,115.77997086715699,10.071117914273078,4.2101780633476,159,models\NP model_04d_deflection.gwb,C55
543,108.62254117965699,7.9661558860805695,4.2101780633476,159,models\NP model_04d_deflection.gwb,C55
544,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C9
546,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C10
548,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C26
550,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C27
552,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C40
554,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C41
556,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C54
558,108.62255672836304,7.966154429027665,3.95794704302838,160,models\NP model_04d_deflection.gwb,C55
704,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C9
705,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C9
706,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C10
707,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C10
708,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C26
709,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C26
710,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C27
711,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C27
712,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C40
713,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C40
714,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C41
715,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C41
716,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C54
717,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C54
718,134.574546875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C55
719,127.4171171875,0.0,0.0,171,models\NP model_04d_deflection.gwb,C55
720,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C9
721,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C9
722,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C10
723,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C10
724,127.4171171875,0.0,0.0,172,models\NP model_04d_deflection.gwb,C26
725,113.1022578125,0.0,0.0,172,models\NP model_04d_deflection.gwb,C26
