,element_nos,Cs,xDivL,Fx,Mres
1319,192,C17,1.0,-946.7677335156249,2.0877199168067513
1320,193,C17,0.0,-946.7696890625001,2.0877230719280933
1321,193,C17,1.0,-953.5200773437502,2.923057221260919
1322,194,C17,0.0,-953.5183866406251,2.923058165544689
1323,194,C17,1.0,-960.268774921875,2.2798192255208067
1324,195,C17,0.0,-960.2718815625003,2.2798183065215047
1325,195,C17,1.0,-967.0222698437505,0.9551696801580981
1326,196,C17,0.0,-967.0197375,0.9551695588386335
1327,196,C17,1.0,-973.7701257812499,7.81535134143071e-08
1328,198,C17,0.0,-579.9980157465207,181.1702363665366
1329,198,C17,1.0,-583.3732102246092,133.3796674712983
1330,200,C17,0.0,-962.0769376874385,175.94501839697483
1331,200,C17,1.0,-965.4521321655276,129.32215369587118
1332,202,C17,0.0,-552.3677891181026,177.44194948201914
1333,202,C17,1.0,-555.7429835961914,131.19979216487314
1334,204,C17,0.0,-938.3075029120477,172.10063691273484
1335,204,C17,1.0,-941.6826973901365,127.06544891147766
1336,206,C17,0.0,-524.1324639423214,173.8275098448526
1337,206,C17,1.0,-527.5076584204103,129.0494842414578
1338,208,C17,0.0,-912.1127055878292,167.67885831871726
1339,208,C17,1.0,-915.4879000659181,124.26458015536977
1340,210,C17,0.0,-495.11455387152057,170.62477178297743
1341,210,C17,1.0,-498.48974834960944,127.12987782864828
1342,212,C17,0.0,-882.6435251093136,164.03012954300945
1343,212,C17,1.0,-886.0187195874023,121.99498342673384
1344,86,C33,0.0,-444.4442022918702,147.42834088661968
1345,86,C33,1.0,-454.0368596527101,120.65183493620405
1346,87,C33,0.0,-454.0366503997804,120.65186407040011
1347,87,C33,1.0,-463.6293074310303,189.235323256115
1348,88,C33,0.0,-463.63298797790526,189.23503633231508
1349,88,C33,1.0,-473.22564500915524,220.93508286172656
1350,89,C33,0.0,-473.22195122009293,220.9349407489292
1351,89,C33,1.0,-482.8146108880616,204.77462981175114
1352,90,C33,0.0,-482.8144232904054,204.77470705232682
1353,90,C33,1.0,-492.4070803216553,158.23825095942306
1354,91,C33,0.0,-492.4080663031006,158.2382864144785
1355,91,C33,1.0,-502.0007233343506,101.70031198428768
1356,92,C33,0.0,-501.9996514886476,101.70032347448817
1357,92,C33,1.0,-511.59230851989753,48.77518016668539
1358,93,C33,0.0,-511.59600224060074,48.775180704601496
1359,93,C33,1.0,-521.1886592718507,14.70694034847009
1360,94,C33,0.0,-521.1858296917726,14.706935223313204
1361,94,C33,1.0,-530.7784814495852,8.362127870865502
1362,95,C33,0.0,-530.7776436859131,8.362131272483596
1363,95,C33,1.0,-540.370300717163,9.972365472098561
1364,96,C33,0.0,-540.3705860198976,9.972367765919216
1365,96,C33,1.0,-549.9632430511475,6.337577681873879
1366,97,C33,0.0,-549.9664244281006,6.3375777642900015
1367,97,C33,1.0,-559.5590814593505,2.3453954985262477
1368,98,C33,0.0,-559.5564548724366,2.3453954497537266
1369,98,C33,1.0,-569.1491119036865,3.014868700028336e-07
1370,100,C33,0.0,-2143.775411687012,131.92384625629322
1371,100,C33,1.0,-2153.3680690478513,117.24892467503777
1372,101,C33,0.0,-2153.371668183594,117.2489335637531
1373,101,C33,1.0,-2162.964325214844,189.25336625943143
1374,102,C33,0.0,-2162.9645041943354,189.253116245482
1375,102,C33,1.0,-2172.557161225586,220.12149135194875
1376,103,C33,0.0,-2172.551223808594,220.1213302848454
1377,103,C33,1.0,-2182.1438834765627,203.1169961832236
1378,104,C33,0.0,-2182.1489665966797,203.11701851122973
1379,104,C33,1.0,-2191.7416236279296,156.29744368657708
1380,105,C33,0.0,-2191.739861323242,156.29743758414952
1381,105,C33,1.0,-2201.332518354492,99.91817041432154
1382,106,C33,0.0,-2201.334818242188,99.9181999338281
1383,106,C33,1.0,-2210.927475273437,47.35268190038951
1384,107,C33,0.0,-2210.926970893555,47.352687726325605
1385,107,C33,1.0,-2220.519627924805,13.74157786738352
1386,108,C33,0.0,-2220.515190546875,13.741573279933911
1387,108,C33,1.0,-2230.107842304687,8.334037262480651
1388,109,C33,0.0,-2230.112437578125,8.334036394775282
1389,109,C33,1.0,-2239.705094609375,9.935942516807104
1390,110,C33,0.0,-2239.7026423046873,9.93594198954998
1391,110,C33,1.0,-2249.2952993359377,6.276288833168523
1392,111,C33,0.0,-2249.2992661328126,6.276289220507785
1393,111,C33,1.0,-2258.8919231640625,2.310191640636447
1394,112,C33,0.0,-2258.8869321093757,2.3101913681323563
1395,112,C33,1.0,-2268.479589140625,1.56215560356167e-07
1396,114,C33,0.0,-477.5430261291503,144.48780101746743
1397,114,C33,1.0,-487.1356834899902,132.46697125956388
1398,115,C33,0.0,-487.1359151013183,132.46691268901984
1399,115,C33,1.0,-496.7285721325682,190.30060778970997
1400,116,C33,0.0,-496.731510135498,190.30072612602086
1401,116,C33,1.0,-506.324167166748,214.23002049212337
1402,117,C33,0.0,-506.32086709350585,214.23007784912363
1403,117,C33,1.0,-515.9135267614746,195.0820675340663
1404,118,C33,0.0,-515.9136145007324,195.082037058222
1405,118,C33,1.0,-525.5062715319825,148.9769967211684
1406,119,C33,0.0,-525.5088828942871,148.97698926434487
1407,119,C33,1.0,-535.101539925537,94.67348060367523
1408,120,C33,0.0,-535.098732113037,94.6734783224509
1409,120,C33,1.0,-544.6913891442872,44.67380825883027
1410,121,C33,0.0,-544.6953435192872,44.67379671772694
1411,121,C33,1.0,-554.2880005505372,13.406191123834986
1412,122,C33,0.0,-554.2840299890138,13.406193169663418
1413,122,C33,1.0,-563.8766817468262,8.73524657471981
1414,123,C33,0.0,-563.8766160974121,8.735246395712323
1415,123,C33,1.0,-573.469273128662,9.67119347791443
1416,124,C33,0.0,-573.4734732653809,9.671194029005127
1417,124,C33,1.0,-583.066130296631,6.008365153462161
1418,125,C33,0.0,-583.0618071130372,6.008365291357456
1419,125,C33,1.0,-592.6544641442871,2.194274593789403
1420,126,C33,0.0,-592.654490057373,2.194274819549252
1421,126,C33,1.0,-602.247147088623,3.0504337348819373e-07
1422,128,C33,0.0,-2189.367694729004,127.9365265281672
1423,128,C33,1.0,-2198.960352089844,129.19793413049828
1424,129,C33,0.0,-2198.961428076172,129.197610122633
1425,129,C33,1.0,-2208.554085107422,190.3185566129053
1426,130,C33,0.0,-2208.559428720703,190.31848873906583
1427,130,C33,1.0,-2218.152085751953,213.38767664991207
1428,131,C33,0.0,-2218.1463631542974,213.38782291071982
1429,131,C33,1.0,-2227.739022822266,193.31310572456115
1430,132,C33,0.0,-2227.740186025391,193.3130635821503
1431,132,C33,1.0,-2237.3328430566407,146.86959846812567
1432,133,C33,0.0,-2237.3359284472663,146.86959660082366
1433,133,C33,1.0,-2246.9285854785157,92.70775325959002
1434,134,C33,0.0,-2246.9240329589848,92.70776468924548
1435,134,C33,1.0,-2256.5166899902347,43.068908374765385
1436,135,C33,0.0,-2256.520380029297,43.068914665943744
1437,135,C33,1.0,-2266.1130370605474,12.299100781521712
1438,136,C33,0.0,-2266.112784306641,12.29910690900078
1439,136,C33,1.0,-2275.705436064454,8.70585527985866
1440,137,C33,0.0,-2275.700523076172,8.70585785171227
1441,137,C33,1.0,-2285.2931801074224,9.6334955126452
1442,138,C33,0.0,-2285.299826240235,9.633496356176696
1443,138,C33,1.0,-2294.8924832714847,5.942482788961465
1444,139,C33,0.0,-2294.8879104980474,5.942482913246367
1445,139,C33,1.0,-2304.4805675292973,2.1557110164262885
1446,140,C33,0.0,-2304.4807107519537,2.1557109830580257
1447,140,C33,1.0,-2314.073367783203,3.3745477993371366e-07
1448,142,C33,0.0,-510.94879706665034,146.24536635279824
1449,142,C33,1.0,-520.5414544274903,142.472841318816
1450,143,C33,0.0,-520.5415532263185,142.4731898658329
1451,143,C33,1.0,-530.1342102575684,190.5517683093332
1452,144,C33,0.0,-530.1365810729982,190.551987542513
1453,144,C33,1.0,-539.7292381042481,207.70182391341285
1454,145,C33,0.0,-539.7266380310059,207.70174064395715
1455,145,C33,1.0,-549.3192976989747,186.07607510240777
1456,146,C33,0.0,-549.3192526257326,186.07613167196862
1457,146,C33,1.0,-558.9119096569826,140.54066131424517
1458,147,C33,0.0,-558.9151264880372,140.54068211584922
1459,147,C33,1.0,-568.5077835192872,88.38413446670026
1460,148,C33,0.0,-568.5044186755371,88.38411858149193
1461,148,C33,1.0,-578.0970757067872,41.127261846145004
1462,149,C33,0.0,-578.1008488317873,41.12726410771644
1463,149,C33,1.0,-587.6935058630372,12.46812524165811
1464,150,C33,0.0,-587.6895837390138,12.468123518563413
1465,150,C33,1.0,-597.2822354968263,9.027184250453777
1466,151,C33,0.0,-597.2806362536622,9.027185996519439
1467,151,C33,1.0,-606.8732932849122,9.37777281600233
1468,152,C33,0.0,-606.878628577881,9.377772288896125
1469,152,C33,1.0,-616.471285609131,5.70510356162169
1470,153,C33,0.0,-616.4674452380373,5.705104292098672
1471,153,C33,1.0,-626.0601022692872,2.0579410324878045
1472,154,C33,0.0,-626.060999276123,2.0579417210783144
1473,154,C33,1.0,-635.6536563073731,3.602162241935893e-07
1474,156,C33,0.0,-2225.824092072754,126.96023594339982
1475,156,C33,1.0,-2235.416749433594,138.73307092695532
1476,157,C33,0.0,-2235.418121552734,138.7329442171371
1477,157,C33,1.0,-2245.010778583984,190.56151336627335
1478,158,C33,0.0,-2245.0149789941406,190.5613642785859
1479,158,C33,1.0,-2254.60763602539,206.80875512915364
1480,159,C33,0.0,-2254.601390224609,206.808737219092
1481,159,C33,1.0,-2264.194049892578,184.08318087996673
1482,160,C33,0.0,-2264.195603486328,184.08314378901767
1483,160,C33,1.0,-2273.788260517578,138.09473596194744
1484,161,C33,0.0,-2273.792621923828,138.09473021542212
1485,161,C33,1.0,-2283.3852789550783,86.04526994228857
1486,162,C33,0.0,-2283.379716044922,86.04525185335392
1487,162,C33,1.0,-2292.9723730761716,39.1531485195243
1488,163,C33,0.0,-2292.976852998046,39.153147125692335
1489,163,C33,1.0,-2302.5695100292965,11.07814602633428
1490,164,C33,0.0,-2302.566883251953,11.078148914880993
1491,164,C33,1.0,-2312.1595350097655,8.98818249393783
1492,165,C33,0.0,-2312.156866552734,8.988177308010899
1493,165,C33,1.0,-2321.7495235839842,9.33783315279488
1494,166,C33,0.0,-2321.755638818359,9.337833419575013
1495,166,C33,1.0,-2331.348295849609,5.629918484658446
1496,167,C33,0.0,-2331.3443901074215,5.629918110039826
1497,167,C33,1.0,-2340.937047138672,2.0125460053762123
1498,168,C33,0.0,-2340.9363399707026,2.0125456120669125
1499,168,C33,1.0,-2350.5289970019526,3.911015622582185e-07
1500,170,C33,0.0,-544.533484244995,150.1940498737325
1501,170,C33,1.0,-554.1261416058348,150.0423476055571
1502,171,C33,0.0,-554.1269815716553,150.04214760127476
1503,171,C33,1.0,-563.7196386029052,189.80387972305377
1504,172,C33,0.0,-563.7217519622802,189.803898782068
1505,172,C33,1.0,-573.3144089935303,201.37919515676538
1506,173,C33,0.0,-573.3114269232178,201.37927275697558
1507,173,C33,1.0,-582.9040865911866,177.88341580400342
1508,174,C33,0.0,-582.9047544622802,177.88344383106278
1509,174,C33,1.0,-592.4974114935304,133.06957633685735
1510,175,C33,0.0,-592.4971425921633,133.06957566883514
1511,175,C33,1.0,-602.0897996234132,82.94011984144593
1512,176,C33,0.0,-602.0906209417724,82.94010768328933
1513,176,C33,1.0,-611.6832779730223,38.18355921666661
1514,177,C33,0.0,-611.6868646624756,38.183555755541605
1515,177,C33,1.0,-621.2795216937257,11.845995434834556
1516,178,C33,0.0,-621.2745936761476,11.845996579517385
1517,178,C33,1.0,-630.8672454339601,9.2194288854675
1518,179,C33,0.0,-630.8669256390381,9.219424436171023
1519,179,C33,1.0,-640.4595826702881,9.093390510029975
1520,180,C33,0.0,-640.4609171917725,9.093389169241226
1521,180,C33,1.0,-650.0535742230225,5.432455907468293
1522,181,C33,0.0,-650.0559001312257,5.4324573373534095
1523,181,C33,1.0,-659.6485571624756,1.9387327639685592
1524,182,C33,0.0,-659.6457368255614,1.9387324263265486
1525,182,C33,1.0,-669.2383938568116,9.607139826136913e-08
1526,184,C33,0.0,-2251.8415360620124,130.4838450229439
1527,184,C33,1.0,-2261.4341934228523,146.2437296775022
1528,185,C33,0.0,-2261.438639589844,146.2438656442568
1529,185,C33,1.0,-2271.031296621094,189.8023103845558
1530,186,C33,0.0,-2271.031168569337,189.8024710485591
1531,186,C33,1.0,-2280.6238256005863,200.45447254852746
1532,187,C33,0.0,-2280.6195536523437,200.4543130748131
1533,187,C33,1.0,-2290.2122133203125,175.75863706057237
1534,188,C33,0.0,-2290.21563097168,175.7587043567758
1535,188,C33,1.0,-2299.80828800293,130.41874506542646
1536,189,C33,0.0,-2299.8073639794925,130.41872620841372
1537,189,C33,1.0,-2309.400021010742,80.36798693813473
1538,190,C33,0.0,-2309.4004113671876,80.367993505175
1539,190,C33,1.0,-2318.993068398438,35.97033337123538
1540,191,C33,0.0,-2318.9946844873048,35.970340534442165
1541,191,C33,1.0,-2328.5873415185547,10.30365401217161
1542,192,C33,0.0,-2328.583331484376,10.30365309013256
1543,192,C33,1.0,-2338.175983242188,9.1768361381312
1544,193,C33,0.0,-2338.179822109375,9.176838783230691
1545,193,C33,1.0,-2347.772479140625,9.052024555188469
1546,194,C33,0.0,-2347.768564492188,9.05202670287737
1547,194,C33,1.0,-2357.361221523438,5.35174496549458
1548,195,C33,0.0,-2357.3657195703126,5.351743367307644
1549,195,C33,1.0,-2366.958376601563,1.8891264240102423
1550,196,C33,0.0,-2366.9560041406253,1.8891261360398977
1551,196,C33,1.0,-2376.5486611718757,1.1456953060209026e-07
1552,198,C33,0.0,-439.65080432269224,218.15211129499693
1553,198,C33,1.0,-444.44713331787113,147.42801787321554
1554,200,C33,0.0,-2138.9812810414423,200.36018388233643
1555,200,C33,1.0,-2143.777610036621,131.92386799444878
1556,202,C33,0.0,-472.7489062160029,202.04960985799414
1557,202,C33,1.0,-477.5452352111817,144.48783675561376
1558,204,C33,0.0,-2184.5756938051145,181.92136062158283
1559,204,C33,1.0,-2189.3720228002935,127.93597568568563
1560,206,C33,0.0,-506.1550687550652,192.48048577750262
1561,206,C33,1.0,-510.95139775024415,146.2455928785561
1562,208,C33,0.0,-2221.030029625427,167.6485977822535
1563,208,C33,1.0,-2225.8263586206053,126.96056240811963
1564,210,C33,0.0,-539.7416667445675,187.82204564122944
1565,210,C33,1.0,-544.5379957397464,150.19427365135994
1566,212,C33,0.0,-2247.0515852601925,161.00330186162466
1567,212,C33,1.0,-2251.8479142553715,130.48371116428703
1568,86,C34,0.0,-150.02288868164044,187.5222229240618
1569,86,C34,1.0,-156.77327719482412,67.72635961175149
1570,87,C34,0.0,-156.77314488525374,67.72630286254946
1571,87,C34,1.0,-163.52353316650377,116.20566989479569
1572,88,C34,0.0,-163.52627013427713,116.20540653706186
1573,88,C34,1.0,-170.27665841552727,165.30163550924027
1574,89,C34,0.0,-170.2738951977538,165.30149483494495
1575,89,C34,1.0,-177.02428533447255,168.1261387130953
1576,90,C34,0.0,-177.02414886474588,168.12621367769964
1577,90,C34,1.0,-183.7745371459959,138.21652703837415
1578,91,C34,0.0,-183.77537568115216,138.21656351200778
1579,91,C34,1.0,-190.52576396240218,94.37121066023698
1580,92,C34,0.0,-190.5249161157225,94.37122068199153
1581,92,C34,1.0,-197.27530439697253,49.87275815110171
1582,93,C34,0.0,-197.27778736083974,49.872757982664055
1583,93,C34,1.0,-204.02817564208962,17.76244512488145
1584,94,C34,0.0,-204.02643785400375,17.762439303628447
1585,94,C34,1.0,-210.7768224243162,4.260493706246519
1586,95,C34,0.0,-210.77608661865216,4.260496082220842
1587,95,C34,1.0,-217.52647489990218,7.455245522516313
1588,96,C34,0.0,-217.52662043212874,7.4552474633207755
1589,96,C34,1.0,-224.27700871337876,5.3370278783380956
1590,97,C34,0.0,-224.27932238037087,5.33702794776005
1591,97,C34,1.0,-231.0297106616209,2.1182574642930647
1592,98,C34,0.0,-231.02788591552712,2.1182573489130982
1593,98,C34,1.0,-237.77827419677715,3.153852394515514e-07
1594,100,C34,0.0,-1190.3038466723629,174.48794492514403
1595,100,C34,1.0,-1197.0542351855465,60.65130389636242
1596,101,C34,0.0,-1197.0563232617185,60.65133217364089
1597,101,C34,1.0,-1203.8067115429685,116.23443666347264
1598,102,C34,0.0,-1203.8076402539057,116.23417804188253
1599,102,C34,1.0,-1210.5580285351557,164.2001721564633
1600,103,C34,0.0,-1210.5534070117187,164.200013592063
1601,103,C34,1.0,-1217.3037971484375,166.02664727770892
1602,104,C34,0.0,-1217.3070049999994,166.0266729651207
1603,104,C34,1.0,-1224.0573932812495,135.88165741672336
1604,105,C34,0.0,-1224.0567637890622,135.88165383578212
1605,105,C34,1.0,-1230.807152070312,92.3383368891121
1606,106,C34,0.0,-1230.8083991015624,92.33836532448251
1607,106,C34,1.0,-1237.5587873828122,48.389146560740166
1608,107,C34,0.0,-1237.5586577343747,48.389151740315775
1609,107,C34,1.0,-1244.3090460156247,16.907354816124517
1610,108,C34,0.0,-1244.3053555859371,16.90734981931054
1611,108,C34,1.0,-1251.0557401562496,4.194080044164244
1612,109,C34,0.0,-1251.0593854296874,4.194078410843442
1613,109,C34,1.0,-1257.8097737109374,7.405909924006546
1614,110,C34,0.0,-1257.8084260937494,7.405909239349432
1615,110,C34,1.0,-1264.5588143749997,5.260986997160473
1616,111,C34,0.0,-1264.5614108593745,5.2609873952383746
1617,111,C34,1.0,-1271.3117991406248,2.0771208473301046
1618,112,C34,0.0,-1271.3080080859372,2.077120651502147
1619,112,C34,1.0,-1278.0583963671872,1.9304112612410964e-07
1620,114,C34,0.0,-183.01008433349597,172.52870292748904
1621,114,C34,1.0,-189.76047284667965,72.17418883926022
1622,115,C34,0.0,-189.76075223144528,72.174354143605
1623,115,C34,1.0,-196.5111405126953,116.6526943693032
1624,116,C34,0.0,-196.51308215820305,116.65282610455924
1625,116,C34,1.0,-203.26347043945307,158.80307628757947
1626,117,C34,0.0,-203.26112767822266,158.80312862880731
1627,117,C34,1.0,-210.0115178149414,159.12066337904565
1628,118,C34,0.0,-210.01167211425772,159.12062961981587
1629,118,C34,1.0,-216.76206039550775,129.73349940567377
1630,119,C34,0.0,-216.76361924316393,129.73349559299788
1631,119,C34,1.0,-223.51400752441396,87.96744945322932
1632,120,C34,0.0,-223.51222697509758,87.9674461271876
1633,120,C34,1.0,-230.2626152563476,46.07627027427797
1634,121,C34,0.0,-230.26554002441407,46.07625790988226
1635,121,C34,1.0,-237.01592830566395,16.265375599543702
1636,122,C34,0.0,-237.0129630297851,16.265378158390373
1637,122,C34,1.0,-243.76334760009757,4.557113084162778
1638,123,C34,0.0,-243.76338709472648,4.557113456181285
1639,123,C34,1.0,-250.5137753759765,7.163193409266015
1640,124,C34,0.0,-250.51688269775383,7.163194101292049
1641,124,C34,1.0,-257.26727097900385,5.033264878149935
1642,125,C34,0.0,-257.264001274414,5.033264997447278
1643,125,C34,1.0,-264.01438955566397,1.9803801219571469
1644,126,C34,0.0,-264.01418856201155,1.9803804185987042
1645,126,C34,1.0,-270.7645768432615,3.1751705800181664e-07
1646,128,C34,0.0,-1229.6706369653318,158.1507880437847
1647,128,C34,1.0,-1236.4210254785155,65.48935592224707
1648,129,C34,0.0,-1236.4221376367188,65.48905772511031
1649,129,C34,1.0,-1243.1725259179686,116.67550401999735
1650,130,C34,0.0,-1243.1751519531251,116.67542857604056
1651,130,C34,1.0,-1249.9255402343751,157.65786256318245
1652,131,C34,0.0,-1249.923500761719,157.658026594583
1653,131,C34,1.0,-1256.6738908984378,156.89942610481225
1654,132,C34,0.0,-1256.6732945703125,156.8993877819676
1655,132,C34,1.0,-1263.4236828515627,127.23864540929951
1656,133,C34,0.0,-1263.4263772265626,127.23864032006709
1657,133,C34,1.0,-1270.1767655078127,85.77691955750001
1658,134,C34,0.0,-1270.1732965820313,85.77693121787824
1659,134,C34,1.0,-1276.9236848632813,44.45955190455516
1660,135,C34,0.0,-1276.9260934960935,44.45955771352109
1661,135,C34,1.0,-1283.6764817773435,15.321185005545699
1662,136,C34,0.0,-1283.67658796875,15.321191776011103
1663,136,C34,1.0,-1290.4269725390627,4.493306164703115
1664,137,C34,0.0,-1290.4240663867186,4.493308042277033
1665,137,C34,1.0,-1297.1744546679688,7.1119084592182205
1666,138,C34,0.0,-1297.1777470898442,7.111909153009173
1667,138,C34,1.0,-1303.9281353710942,4.952475346788539
1668,139,C34,0.0,-1303.9261514648438,4.952475486541917
1669,139,C34,1.0,-1310.6765397460936,1.9362137141544558
1670,140,C34,0.0,-1310.6762042578123,1.9362137165435733
1671,140,C34,1.0,-1317.4265925390623,3.4493286727076216e-07
1672,142,C34,0.0,-216.41585527099585,160.3415721079949
1673,142,C34,1.0,-223.16624378417953,77.63639201017055
1674,143,C34,0.0,-223.16639035644516,77.63662719264845
1675,143,C34,1.0,-229.9167786376952,116.90422834833383
1676,144,C34,0.0,-229.91815309570296,116.90446190312042
1677,144,C34,1.0,-236.668541376953,152.3610424709539
1678,145,C34,0.0,-236.66689861572254,152.36095679436795
1679,145,C34,1.0,-243.4172887524413,150.3115603959992
1680,146,C34,0.0,-243.4173102392576,150.31161082082082
1681,146,C34,1.0,-250.16769852050763,121.49817983334721
1682,147,C34,0.0,-250.1698628369139,121.49820239712439
1683,147,C34,1.0,-256.9202511181639,81.79996678005335
1684,148,C34,0.0,-256.9179135375975,81.79994963530491
1685,148,C34,1.0,-263.6683018188475,42.477165261220605
1686,149,C34,0.0,-263.6710453369139,42.47716672908428
1687,149,C34,1.0,-270.4214336181638,14.915818985882613
1688,150,C34,0.0,-270.41851677978497,14.915817199396926
1689,150,C34,1.0,-277.1689013500974,4.833950452371132
1690,151,C34,0.0,-277.1674072509764,4.833953081476098
1691,151,C34,1.0,-283.9177955322264,6.873620272738205
1692,152,C34,0.0,-283.9220380102537,6.873619649458161
1693,152,C34,1.0,-290.6724262915037,4.737049040358224
1694,153,C34,0.0,-290.6696393994138,4.737049712618941
1695,153,C34,1.0,-297.42002768066385,1.8471006473510023
1696,154,C34,0.0,-297.4206977807615,1.847101372245218
1697,154,C34,1.0,-304.1710860620115,3.7452853287596577e-07
1698,156,C34,0.0,-1266.1270343090816,143.73813601252792
1699,156,C34,1.0,-1272.8774228222653,70.93700050694198
1700,157,C34,0.0,-1272.8788311132807,70.93682247128957
1701,157,C34,1.0,-1279.6292193945308,116.92312388238739
1702,158,C34,0.0,-1279.630702226562,116.92297038142394
1703,158,C34,1.0,-1286.3810905078121,151.15206622156546
1704,159,C34,0.0,-1286.3785278320308,151.15204738516496
1705,159,C34,1.0,-1293.1289179687496,147.8886149691189
1706,160,C34,0.0,-1293.1287120312495,147.8885759057679
1707,160,C34,1.0,-1299.8791003124998,118.73280647662271
1708,161,C34,0.0,-1299.8830707031248,118.73280168410773
1709,161,C34,1.0,-1306.6334589843746,79.34059923667269
1710,162,C34,0.0,-1306.6289796679685,79.34058097485052
1711,162,C34,1.0,-1313.3793679492182,40.63243373909925
1712,163,C34,0.0,-1313.3825664648432,40.63243170965465
1713,163,C34,1.0,-1320.1329547460932,13.820067034980669
1714,164,C34,0.0,-1320.1306869140622,13.820069793273856
1715,164,C34,1.0,-1326.8810714843748,4.766365894002372
1716,165,C34,0.0,-1326.8804098632809,4.7663601976447
1717,165,C34,1.0,-1333.630798144531,6.819499744834222
1718,166,C34,0.0,-1333.6335596679687,6.819499847356179
1719,166,C34,1.0,-1340.3839479492185,4.648304101950723
1720,167,C34,0.0,-1340.3826310742186,4.648303771192373
1721,167,C34,1.0,-1347.1330193554684,1.7977834637778256
1722,168,C34,0.0,-1347.1318334765622,1.7977830818815632
1723,168,C34,1.0,-1353.882221757812,3.5521106873305775e-07
1724,170,C34,0.0,-250.11217063476553,151.32804190507693
1725,170,C34,1.0,-256.86255914794924,83.34413606672379
1726,171,C34,0.0,-256.8634760571288,83.34397188851574
1727,171,C34,1.0,-263.61386433837885,116.77527040793312
1728,172,C34,0.0,-263.61503411865226,116.77531435616987
1729,172,C34,1.0,-270.36542239990223,146.0053694023643
1730,173,C34,0.0,-270.36337090087886,146.00544990628907
1731,173,C34,1.0,-277.1137610375976,141.8318219259912
1732,174,C34,0.0,-277.114480036621,141.83185493351408
1733,174,C34,1.0,-283.86486831787107,113.66698508823707
1734,175,C34,0.0,-283.86445197021476,113.66698344737412
1735,175,C34,1.0,-290.6148402514648,76.00341686926812
1736,176,C34,0.0,-290.6158855688476,76.00340241948653
1737,176,C34,1.0,-297.3662738500976,39.167743265037195
1738,177,C34,0.0,-297.36864978271484,39.167739323059095
1739,177,C34,1.0,-304.11903806396475,13.756786072781335
1740,178,C34,0.0,-304.11520183837894,13.756786813805219
1741,178,C34,1.0,-310.86558640869134,5.07308319403037
1742,179,C34,0.0,-310.86536857177725,5.073079091807109
1743,179,C34,1.0,-317.6157568530273,6.587862611034439
1744,180,C34,0.0,-317.6169516040039,6.587861126698719
1745,180,C34,1.0,-324.3673398852539,4.4533698862048166
1746,181,C34,0.0,-324.368798083496,4.453371294915026
1747,181,C34,1.0,-331.11918636474604,1.7211699834696323
1748,182,C34,0.0,-331.1171678686522,1.7211695641359936
1749,182,C34,1.0,-337.8675561499022,8.526314933399553e-08
1750,184,C34,0.0,-1298.3699710473636,133.11895566531044
1751,184,C34,1.0,-1305.1203595605473,76.91946467210731
1752,185,C34,0.0,-1305.1232946679688,76.91950922280654
1753,185,C34,1.0,-1311.8736829492188,116.79078539375854
1754,186,C34,0.0,-1311.8743046289064,116.79093810078066
1755,186,C34,1.0,-1318.6246929101562,144.73973188232222
1756,187,C34,0.0,-1318.621736855469,144.73957195164394
1757,187,C34,1.0,-1325.3721269921878,139.23249799670396
1758,188,C34,0.0,-1325.3736693750002,139.23256537151656
1759,188,C34,1.0,-1332.1240576562502,110.66324637467713
1760,189,C34,0.0,-1332.1242664453125,110.66322699049618
1761,189,C34,1.0,-1338.8746547265623,73.30504552255138
1762,190,C34,0.0,-1338.873992226563,73.30505139346648
1763,190,C34,1.0,-1345.6243805078132,37.11898101613933
1764,191,C34,0.0,-1345.626371328125,37.1189876451891
1765,191,C34,1.0,-1352.3767596093749,12.531247041781153
1766,192,C34,0.0,-1352.3734965234378,12.531246979865793
1767,192,C34,1.0,-1359.1238810937502,5.005346616370533
1768,193,C34,0.0,-1359.1267699609377,5.005349199354713
1769,193,C34,1.0,-1365.8771582421878,6.531197118448725
1770,194,C34,0.0,-1365.8743482812501,6.5311992266297425
1771,194,C34,1.0,-1372.6247365625002,4.357656344146569
1772,195,C34,0.0,-1372.6278642968755,4.357654653322319
1773,195,C34,1.0,-1379.3782525781253,1.6672895425544898
1774,196,C34,0.0,-1379.3770801171875,1.6672893016822663
1775,196,C34,1.0,-1386.1274683984375,1.132941338001587e-07
1776,198,C34,0.0,-146.64973915960627,273.74032917544537
1777,198,C34,1.0,-150.02493363769517,187.5220378555116
1778,200,C34,0.0,-1186.9286406952508,258.5883860933127
1779,200,C34,1.0,-1190.3038351733398,174.48800107437307
1780,202,C34,0.0,-179.6361467401728,250.64389315770526
1781,202,C34,1.0,-183.01134121826166,172.52872655962753
1782,204,C34,0.0,-1226.2996780975948,233.88898832521122
1783,204,C34,1.0,-1229.6748725756838,158.15062790674338
1784,206,C34,0.0,-213.04230927923524,230.39526717726818
1785,206,C34,1.0,-216.4175037573241,160.34152529704656
1786,208,C34,0.0,-1262.7540139179068,210.9300519569526
1787,208,C34,1.0,-1266.1292083959959,143.7381943686806
1788,210,C34,0.0,-246.7406015814814,213.66147564113564
1789,210,C34,1.0,-250.11579605957027,151.32846573420355
1790,212,C34,0.0,-1294.998944914001,191.97159473140238
1791,212,C34,1.0,-1298.37413939209,133.11865127252113
1792,86,C35,0.0,-558.9676978045654,188.26721510779115
