Fx,Mres,Fres,elementIndex,modelName,combCase
-966.8821681449291,82.13664444377257,58.345515523121584,204,models\NAmodel_06.gwb,C42
-969.2673375292969,55.40422204068992,58.345515523121584,204,models\NAmodel_06.gwb,C42
-1447.909575273835,71.33709899374307,66.7110955486395,204,models\NAmodel_06.gwb,C43
-1450.2947446582027,45.692303052909686,66.7110955486395,204,models\NAmodel_06.gwb,C43
-1066.6721926175856,87.51507648936165,66.74528198534087,204,models\NAmodel_06.gwb,C44
-1069.0573620019532,56.30257169809454,66.74528198534087,204,models\NAmodel_06.gwb,C44
-1557.3071578977367,164.08183108701945,95.03798452692882,204,models\NAmodel_06.gwb,C60
-1559.6923272821045,121.1698714040091,95.03798452692882,204,models\NAmodel_06.gwb,C60
-1144.2894303196115,158.96014604373124,95.0194065060639,204,models\NAmodel_06.gwb,C61
-1146.6745997039793,112.97468301416865,95.0194065060639,204,models\NAmodel_06.gwb,C61
-1685.7180306907057,110.45380859335468,61.54171300651726,204,models\NAmodel_06.gwb,C62
-1688.1032000750733,88.55240715765402,61.54171300651726,204,models\NAmodel_06.gwb,C62
-1055.2556525657055,100.22182714211179,61.524991225031,204,models\NAmodel_06.gwb,C63
-1057.6408219500734,71.34970900440321,61.524991225031,204,models\NAmodel_06.gwb,C63
-1466.1317479367995,115.01042317989955,60.205189634597794,204,models\NAmodel_06.gwb,C64
-1468.5169173211673,90.38860475852952,60.205189634597794,204,models\NAmodel_06.gwb,C64
-1084.8943652805494,106.49729521900406,60.186808807490735,204,models\NAmodel_06.gwb,C65
-1087.2795346649173,78.52781201231574,60.186808807490735,204,models\NAmodel_06.gwb,C65
-1598.8266519407052,158.24152886717795,103.09582633500712,204,models\NAmodel_06.gwb,C81
-1601.211821325073,111.80242089740717,103.09582633500712,204,models\NAmodel_06.gwb,C81
-1185.80892436258,161.5182449425271,103.0948540629772,204,models\NAmodel_06.gwb,C82
-1188.1940937469478,111.54117112487735,103.0948540629772,204,models\NAmodel_06.gwb,C82
-1727.2375247336743,100.219458883775,75.26829307279095,204,models\NAmodel_06.gwb,C83
-1729.622694118042,72.90131329503967,75.26829307279095,204,models\NAmodel_06.gwb,C83
-1096.7751466086745,109.60511790540465,75.28838286929151,204,models\NAmodel_06.gwb,C84
-1099.1603159930423,73.51109472798076,75.28838286929151,204,models\NAmodel_06.gwb,C84
-1532.7932257297678,108.22447632841168,81.8017609656905,204,models\NAmodel_06.gwb,C85
-1535.1783951141356,73.62488676927084,81.8017609656905,204,models\NAmodel_06.gwb,C85
-1151.5558430735177,117.88000419804482,81.81882520967264,204,models\NAmodel_06.gwb,C86
-1153.9410124578856,78.8725513356611,81.81882520967264,204,models\NAmodel_06.gwb,C86
-771.5780843949291,37.75440372224815,15.151618820480147,206,models\NAmodel_06.gwb,C18
-773.9632537792969,44.68252207715744,15.151618820480147,206,models\NAmodel_06.gwb,C18
-696.3714440824292,16.709678587465074,15.213279039054228,206,models\NAmodel_06.gwb,C19
-698.7566134667969,21.030755569025807,15.213279039054228,206,models\NAmodel_06.gwb,C19
-762.2547159964917,69.93633632796025,34.18476145046777,206,models\NAmodel_06.gwb,C20
-764.6398853808594,65.32896396588582,34.18476145046777,206,models\NAmodel_06.gwb,C20
-647.4534408011791,59.18627201485186,34.244237625952415,206,models\NAmodel_06.gwb,C21
-649.8386101855469,45.48583953730583,34.244237625952415,206,models\NAmodel_06.gwb,C21
-719.8030654496166,69.87988567139766,29.910752727872055,206,models\NAmodel_06.gwb,C22
-722.1882348339844,62.60813401803357,29.910752727872055,206,models\NAmodel_06.gwb,C22
-650.3832676371168,58.84023631228014,29.9335210223321,206,models\NAmodel_06.gwb,C23
-652.7684370214845,47.439823140696674,29.9335210223321,206,models\NAmodel_06.gwb,C23
-730.0579863871167,21.28462423044817,46.22694621819108,206,models\NAmodel_06.gwb,C39
-732.4431557714844,16.410805858382346,46.22694621819108,206,models\NAmodel_06.gwb,C39
-654.8513460746167,44.82925638798947,46.28852933717011,206,models\NAmodel_06.gwb,C40
-657.2365154589844,23.991176155030296,46.28852933717011,206,models\NAmodel_06.gwb,C40
-720.7346179886791,60.361052690581566,57.938916485516955,206,models\NAmodel_06.gwb,C41
-723.1197873730468,46.85340124934248,57.938916485516955,206,models\NAmodel_06.gwb,C41
-605.9333427933667,79.88214696762594,58.024371548046034,206,models\NAmodel_06.gwb,C42
-608.3185121777344,53.257263077095104,58.024371548046034,206,models\NAmodel_06.gwb,C42
-653.1405490043041,69.64980477954032,66.83786063278704,206,models\NAmodel_06.gwb,C43
-655.5257183886719,43.72959568226376,66.83786063278704,206,models\NAmodel_06.gwb,C43
-583.7207511918042,86.60060046494463,66.89105342222553,206,models\NAmodel_06.gwb,C44
-586.1059205761719,55.196836371809795,66.89105342222553,206,models\NAmodel_06.gwb,C44
-566.3592178727123,132.80289572330614,85.18334360697247,206,models\NAmodel_06.gwb,C60
-568.7443872570801,95.42364389009005,85.18334360697247,206,models\NAmodel_06.gwb,C60
-491.15257756021236,133.51176843455195,85.20800039875468,206,models\NAmodel_06.gwb,C61
-493.53774694458014,92.32446758297256,85.20800039875468,206,models\NAmodel_06.gwb,C61
-637.084894103181,92.95097404410822,58.227567028462346,206,models\NAmodel_06.gwb,C62
-639.4700634875487,74.21206382241992,58.227567028462346,206,models\NAmodel_06.gwb,C62
-522.2836189078686,88.99140948243722,58.272195169196245,206,models\NAmodel_06.gwb,C63
-524.6687882922363,61.644655651067495,58.272195169196245,206,models\NAmodel_06.gwb,C63
-637.4839362125559,96.56362278425668,54.72419582866841,206,models\NAmodel_06.gwb,C64
-639.8691055969238,75.82588585980983,54.72419582866841,206,models\NAmodel_06.gwb,C64
-568.0641384000561,91.03236603251833,54.74270964112764,206,models\NAmodel_06.gwb,C65
-570.4493077844238,66.03465584004906,54.74270964112764,206,models\NAmodel_06.gwb,C65
-524.8391198648998,138.30742465017624,99.96192705444197,206,models\NAmodel_06.gwb,C81
-527.2242892492676,92.8312346615706,99.96192705444197,206,models\NAmodel_06.gwb,C81
-449.63247955239984,148.393178930115,100.00206622679227,206,models\NAmodel_06.gwb,C82
-452.0176489367676,99.48000157700014,100.00206622679227,206,models\NAmodel_06.gwb,C82
-595.5647960953685,90.55503929331569,76.43658124406419,206,models\NAmodel_06.gwb,C83
-597.9499654797362,62.01145101406055,76.43658124406419,206,models\NAmodel_06.gwb,C83
-480.763520900056,107.72919564138616,76.50875685132995,206,models\NAmodel_06.gwb,C84
-483.14869028442376,70.55536837618023,76.50875685132995,206,models\NAmodel_06.gwb,C84
-570.8214197672435,102.68146058445575,83.56568798124277,206,models\NAmodel_06.gwb,C85
-573.2065891516112,66.13514249839392,83.56568798124277,206,models\NAmodel_06.gwb,C85
-501.4016219547435,116.51366647410444,83.61221034907196,206,models\NAmodel_06.gwb,C86
-503.7867913391113,76.0823416522733,83.61221034907196,206,models\NAmodel_06.gwb,C86
-1553.4525161332103,35.05898271312591,15.880396361705923,208,models\NAmodel_06.gwb,C18
-1555.8376855175782,42.905729684169884,15.880396361705923,208,models\NAmodel_06.gwb,C18
-1140.434788555085,9.138667405518982,15.924036787552875,208,models\NAmodel_06.gwb,C19
-1142.819957939453,16.957650340690158,15.924036787552875,208,models\NAmodel_06.gwb,C19
-1681.9034673832107,73.12854043205249,35.78051227220658,208,models\NAmodel_06.gwb,C20
-1684.2886367675783,67.27836675112324,35.78051227220658,208,models\NAmodel_06.gwb,C20
-1051.4410892582105,62.99749818630089,35.85659602639386,208,models\NAmodel_06.gwb,C21
-1053.8262586425783,48.304134121084616,35.85659602639386,208,models\NAmodel_06.gwb,C21
-1462.3171846293044,72.19337948954889,31.305307856410913,208,models\NAmodel_06.gwb,C22
-1464.7023540136722,64.04855859093408,31.305307856410913,208,models\NAmodel_06.gwb,C22
-1081.0798019730541,61.60945222552755,31.342458534042816,208,models\NAmodel_06.gwb,C23
-1083.464971357422,49.35532945309055,31.342458534042816,208,models\NAmodel_06.gwb,C23
-1594.972010176179,16.054877001723586,46.48076607223396,208,models\NAmodel_06.gwb,C39
-1597.3571795605467,10.661459139819142,46.48076607223396,208,models\NAmodel_06.gwb,C39
-1181.9542825980539,42.59604796607504,46.5314946075783,208,models\NAmodel_06.gwb,C40
-1184.3394519824217,20.51431811285724,46.5314946075783,208,models\NAmodel_06.gwb,C40
-1723.4229614261792,64.0500726091606,58.906061306938106,208,models\NAmodel_06.gwb,C41
-1725.808130810547,49.54112879805409,58.906061306938106,208,models\NAmodel_06.gwb,C41
-1092.9605833011792,82.75436110819908,58.99539834899224,208,models\NAmodel_06.gwb,C42
-1095.3457526855468,55.688971883484804,58.99539834899224,208,models\NAmodel_06.gwb,C42
-1528.9786624222727,71.99059119233091,67.48689947595113,208,models\NAmodel_06.gwb,C43
-1531.3638318066405,45.77511953684097,67.48689947595113,208,models\NAmodel_06.gwb,C43
-1147.7412797660227,88.51761093623553,67.5412020470879,208,models\NAmodel_06.gwb,C44
-1150.1264491503905,56.857983341109396,67.5412020470879,208,models\NAmodel_06.gwb,C44
-1343.2217084000563,158.26522195972268,98.61348026999785,208,models\NAmodel_06.gwb,C60
-1345.6068777844241,113.37222288861365,98.61348026999785,208,models\NAmodel_06.gwb,C60
-930.2039808219309,158.90207393746087,98.65233821794287,208,models\NAmodel_06.gwb,C61
-932.5891502062987,110.8091582229399,98.65233821794287,208,models\NAmodel_06.gwb,C61
-1552.0517444352122,104.17246824909948,64.27952758960929,208,models\NAmodel_06.gwb,C62
-1554.43691381958,81.38420858164407,64.27952758960929,208,models\NAmodel_06.gwb,C62
-921.5893663102123,100.7193387261621,64.34455747723034,208,models\NAmodel_06.gwb,C63
-923.97453569458,70.16644597255534,64.34455747723034,208,models\NAmodel_06.gwb,C63
-1377.4747896891186,108.59668838247697,61.553637625694535,208,models\NAmodel_06.gwb,C64
-1379.8599590734864,83.76336451674669,61.553637625694535,208,models\NAmodel_06.gwb,C64
-996.2374070328685,103.74810302984909,61.58691474944312,208,models\NAmodel_06.gwb,C65
-998.6225764172362,75.04537725058047,61.58691474944312,208,models\NAmodel_06.gwb,C65
-1384.7412024430248,162.9206192185739,111.63405157996961,208,models\NAmodel_06.gwb,C81
-1387.1263718273926,111.20377983288255,111.63405157996961,208,models\NAmodel_06.gwb,C81
-971.7234748648997,171.60244182396653,111.68328985937131,208,models\NAmodel_06.gwb,C82
-974.1086442492674,116.84262725474238,111.68328985937131,208,models\NAmodel_06.gwb,C82
-1593.5712384781807,102.05049356814864,81.14973784762684,208,models\NAmodel_06.gwb,C83
-1595.9564078625485,70.44020573864768,81.14973784762684,208,models\NAmodel_06.gwb,C83
-963.1088603531811,117.60848786973375,81.2325483415168,208,models\NAmodel_06.gwb,C84
-965.4940297375488,78.11395985883115,81.2325483415168,208,models\NAmodel_06.gwb,C84
-1444.1362674820869,114.08611723265733,88.20028103790777,208,models\NAmodel_06.gwb,C85
-1446.5214368664547,75.11027074441571,88.20028103790777,208,models\NAmodel_06.gwb,C85
-1062.8988848258373,126.70813692934212,88.25186856197806,208,models\NAmodel_06.gwb,C86
-1065.284054210205,84.02855583654286,88.25186856197806,208,models\NAmodel_06.gwb,C86
-972.3342630521555,51.295609761457676,7.3821129490100645,210,models\NAmodel_06.gwb,C18
-974.7194324365233,54.707897309395314,7.3821129490100645,210,models\NAmodel_06.gwb,C18
-897.2346114603588,26.84309469983234,7.329350100032958,210,models\NAmodel_06.gwb,C19
-899.6197808447265,29.737183192365013,7.329350100032958,210,models\NAmodel_06.gwb,C19
-882.8793966214917,68.71822887011953,34.908675881955126,210,models\NAmodel_06.gwb,C20
-885.2645660058595,64.17700016586926,34.908675881955126,210,models\NAmodel_06.gwb,C20
-768.2414887113354,59.25841204227069,34.87309045716677,210,models\NAmodel_06.gwb,C21
-770.6266580957031,45.28342123136449,34.87309045716677,210,models\NAmodel_06.gwb,C21
-797.6294473636791,68.48363661799227,30.339369941404485,210,models\NAmodel_06.gwb,C22
-800.0146167480468,61.352590710997994,30.339369941404485,210,models\NAmodel_06.gwb,C22
-728.3084405082103,58.245993834942404,30.33064124811742,210,models\NAmodel_06.gwb,C23
-730.6936098925781,46.754983879286094,30.33064124811742,210,models\NAmodel_06.gwb,C23
-930.7185471927808,14.869559009024353,38.33145807984228,210,models\NAmodel_06.gwb,C39
-933.1037165771486,23.457359902460247,38.33145807984228,210,models\NAmodel_06.gwb,C39
-855.6188956009837,31.220942206511104,38.277328266612095,210,models\NAmodel_06.gwb,C40
-858.0040649853514,16.68856722873485,38.277328266612095,210,models\NAmodel_06.gwb,C40
-841.2636807621166,60.69073118666317,58.95359591840591,210,models\NAmodel_06.gwb,C41
-843.6488501464844,46.41771746805038,58.95359591840591,210,models\NAmodel_06.gwb,C41
-726.6257728519603,80.86886214149983,58.888883280616014,210,models\NAmodel_06.gwb,C42
-729.010942236328,53.76349993104759,58.888883280616014,210,models\NAmodel_06.gwb,C42
-730.810164316804,70.71159663977652,67.84521566973832,210,models\NAmodel_06.gwb,C43
-733.1953337011718,43.99092652406527,67.84521566973832,210,models\NAmodel_06.gwb,C43
-661.4891574613354,87.83149052367882,67.80398243667462,210,models\NAmodel_06.gwb,C44
-663.8743268457031,55.9036131207704,67.80398243667462,210,models\NAmodel_06.gwb,C44
-356.48423170449934,134.14841927329445,92.77383496455569,210,models\NAmodel_06.gwb,C60
-358.8694010888671,92.00052301882384,92.77383496455569,210,models\NAmodel_06.gwb,C60
