,element_nos,Cs,xDivL,Fx,Mres
1954,47,C67,0.0,-1735.3551845143984,360.7999217991662
1955,47,C67,1.0,-1770.1023704518987,153.10936707041427
1956,48,C67,0.0,-1770.1025450148873,153.10942790327658
1957,48,C67,1.0,-1804.8497309523873,41.54303662662694
1958,49,C67,0.0,-1804.8488938564399,41.54304546406113
1959,49,C67,1.0,-1839.59607979394,4.129673352517209e-05
1960,51,C67,0.0,-1673.1616458381275,439.23323458366093
1961,51,C67,1.0,-1690.535236882124,1005.47804167376
1962,52,C67,0.0,-1690.5611346932317,1005.4766975221836
1963,52,C67,1.0,-1725.3083179940127,2021.8965706912759
1964,53,C67,0.0,-1725.2945139937685,2021.896849479286
1965,53,C67,1.0,-1760.041694657831,2112.682769358678
1966,54,C67,0.0,-1760.0528341787056,2112.682997907086
1967,54,C67,1.0,-1794.800014842768,1752.9203032659582
1968,55,C67,0.0,-1794.8054779352335,1752.9201601336704
1969,55,C67,1.0,-1829.5526638727335,1251.7356142129406
1970,56,C67,0.0,-1829.5304489415078,1251.7355563837345
1971,56,C67,1.0,-1864.2776348790076,781.7784669446941
1972,57,C67,0.0,-1864.2979781118106,781.7784223179586
1973,57,C67,1.0,-1899.0451640493106,419.11895456342864
1974,58,C67,0.0,-1899.0354445729924,419.1189603799571
1975,58,C67,1.0,-1933.7826305104925,180.14575912384217
1976,59,C67,0.0,-1933.783394920893,180.14582403607244
1977,59,C67,1.0,-1968.5305808583933,49.78615259061233
1978,60,C67,0.0,-1968.530743121576,49.78615271497038
1979,60,C67,1.0,-2003.277929059076,4.2212795119351804e-05
1980,62,C67,0.0,-1723.0966595296293,326.8724859431554
1981,62,C67,1.0,-1740.470250573626,893.6757899939131
1982,63,C67,0.0,-1740.4837177271172,893.6755257479891
1983,63,C67,1.0,-1775.2309010278987,2101.8049216026457
1984,64,C67,0.0,-1775.236758517523,2101.804511542022
1985,64,C67,1.0,-1809.9839391815854,2274.783840565919
1986,65,C67,0.0,-1809.9687107976767,2274.784049864093
1987,65,C67,1.0,-1844.7158914617394,1922.8765120542155
1988,66,C67,0.0,-1844.7344212518974,1922.876604139669
1989,66,C67,1.0,-1879.4816071893974,1392.5911474045963
1990,67,C67,0.0,-1879.4696999955652,1392.590980999149
1991,67,C67,1.0,-1914.2168859330654,881.4968024639803
1992,68,C67,0.0,-1914.2137014859677,881.4968317497548
1993,68,C67,1.0,-1948.9608874234677,479.7504591771948
1994,69,C67,0.0,-1948.9781306268976,479.7504525453635
1995,69,C67,1.0,-1983.7253165643974,210.18800355902323
1996,70,C67,0.0,-1983.7083483716485,210.18797299559412
1997,70,C67,1.0,-2018.4555343091486,59.658302116212916
1998,71,C67,0.0,-2018.4609880593346,59.658265890361655
1999,71,C67,1.0,-2053.2081739968344,1.0737859675414801e-05
2000,29,C68,0.0,-415.88064561033246,723.832841977879
2001,29,C68,1.0,-428.1065059746266,1098.6955580760089
2002,30,C68,0.0,-428.10468855780584,1098.69537852226
2003,30,C68,1.0,-452.55641013983694,1756.0941684182496
2004,31,C68,0.0,-452.56699192633636,1756.0942589327963
2005,31,C68,1.0,-477.0187116528989,1729.989648514153
2006,32,C68,0.0,-477.0052900786827,1729.9897903473102
2007,32,C68,1.0,-501.4570098052452,1389.2129813620743
2008,33,C68,0.0,-501.4717220435234,1389.2129509454116
2009,33,C68,1.0,-525.9234454810237,967.1533692545456
2010,34,C68,0.0,-525.9183105723477,967.1532193120628
2011,34,C68,1.0,-550.3700340098476,589.4425793402602
2012,35,C68,0.0,-550.3591348624321,589.4425733934086
2013,35,C68,1.0,-574.8108582999321,307.39467693230137
2014,36,C68,0.0,-574.827347863836,307.3946907069585
2015,36,C68,1.0,-599.2790713013361,127.55231317777856
2016,37,C68,0.0,-599.2709640851494,127.55229065947853
2017,37,C68,1.0,-623.7226875226494,33.553093029284376
2018,38,C68,0.0,-623.722485949774,33.553042030870806
2019,38,C68,1.0,-648.1742093872739,1.0777887270691223e-05
2020,40,C68,0.0,-586.7120547795486,586.4754145082412
2021,40,C68,1.0,-598.9379151438427,1067.8570542621499
2022,41,C68,0.0,-598.9565741195014,1067.855996043443
2023,41,C68,1.0,-623.4082957015327,1922.350420155169
2024,42,C68,0.0,-623.3972579744816,1922.3508002429453
2025,42,C68,1.0,-647.8489777010439,1956.5420781489215
2026,43,C68,0.0,-647.8556064504336,1956.5422704993257
2027,43,C68,1.0,-672.3073261769961,1600.3821462726858
2028,44,C68,0.0,-672.313267771659,1600.3819632167047
2029,44,C68,1.0,-696.7649912091589,1130.3645331553562
2030,45,C68,0.0,-696.7494520921418,1130.3645220863318
2031,45,C68,1.0,-721.201175529642,698.5941138578683
2032,46,C68,0.0,-721.2119630104922,698.594061882397
2033,46,C68,1.0,-745.663686447992,370.1022997932325
2034,47,C68,0.0,-745.6607603151793,370.10230392770563
2035,47,C68,1.0,-770.1124837526793,156.67936303026212
2036,48,C68,0.0,-770.1122209133242,156.67942049768948
2037,48,C68,1.0,-794.5639443508245,42.38158618911659
2038,49,C68,0.0,-794.5607193642516,42.381595193276375
2039,49,C68,1.0,-819.0124428017516,3.959561045750023e-05
2040,51,C68,0.0,-750.3923148381423,489.6479284163477
2041,51,C68,1.0,-762.6181752024364,1066.4646028464233
2042,52,C68,0.0,-762.6376206697939,1066.4632725263546
2043,52,C68,1.0,-787.0893422518252,2096.635256635796
2044,53,C68,0.0,-787.079149657831,2096.635509730904
2045,53,C68,1.0,-811.5308693843932,2179.4402551686185
2046,54,C68,0.0,-811.5357014638612,2179.440459629933
2047,54,C68,1.0,-835.9874211904237,1803.2208196343668
2048,55,C68,0.0,-835.9943503668735,1803.220671256351
2049,55,C68,1.0,-860.4460738043734,1284.8212081908584
2050,56,C68,0.0,-860.4295091368194,1284.8211492701826
2051,56,C68,1.0,-884.8812325743195,800.6940081639083
2052,57,C68,0.0,-884.8936552602479,800.6939665230578
2053,57,C68,1.0,-909.3453786977476,428.1594102968201
2054,58,C68,0.0,-909.3410203737731,428.1594188087349
2055,58,C68,1.0,-933.792743811273,183.39862080286736
2056,59,C68,0.0,-933.7930708193297,183.39868255559975
2057,59,C68,1.0,-958.2447942568299,50.4249526248981
2058,60,C68,0.0,-958.2425686293882,50.42495326701637
2059,60,C68,1.0,-982.6942920668881,4.050102885925117e-05
2060,62,C68,0.0,-860.8780024456594,347.2108695807355
2061,62,C68,1.0,-873.1038628099535,1005.9450082735674
2062,63,C68,0.0,-873.1097473071954,1005.9447175323303
2063,63,C68,1.0,-897.5614688892266,2212.909618030372
2064,64,C68,0.0,-897.5677214569762,2212.90921740007
2065,64,C68,1.0,-922.0194411835387,2357.1056335133144
2066,65,C68,0.0,-922.008447252755,2357.1058433448693
2067,65,C68,1.0,-946.4601669793175,1975.5123896718378
2068,66,C68,0.0,-946.4714227069758,1975.5124779373994
2069,66,C68,1.0,-970.9231461444759,1421.3540479400017
2070,67,C68,0.0,-970.9199176225183,1421.353882186118
2071,67,C68,1.0,-995.3716410600182,893.9851725383792
2072,68,C68,0.0,-995.3641787222956,893.9852019776488
2073,68,C68,1.0,-1019.8159021597954,482.98183174706537
2074,69,C68,0.0,-1019.8280773944758,482.9818241402196
2075,69,C68,1.0,-1044.2798008319758,209.5739712907545
2076,70,C68,0.0,-1044.2731706861016,209.5739396354279
2077,70,C68,1.0,-1068.7248941236014,58.66207135834604
2078,71,C68,0.0,-1068.723215295663,58.66203622925355
2079,71,C68,1.0,-1093.1749387331631,1.1160725815861967e-05
2080,29,C69,0.0,-1517.1823421817971,668.7502237878537
2081,29,C69,1.0,-1534.5559332257938,1100.7133788040494
2082,30,C69,0.0,-1534.5637275573636,1100.7135011895523
2083,30,C69,1.0,-1569.3109108581448,1926.0793705778215
2084,31,C69,0.0,-1569.3186054031655,1926.0784805154326
2085,31,C69,1.0,-1604.0657860672281,1954.8355550017704
2086,32,C69,0.0,-1604.049869986291,1954.835465869272
2087,32,C69,1.0,-1638.7970506503536,1597.4238198486482
2088,33,C69,0.0,-1638.8203832547279,1597.4236748074243
2089,33,C69,1.0,-1673.5675691922274,1127.4107633361937
2090,34,C69,0.0,-1673.5506684717843,1127.4106454366506
2091,34,C69,1.0,-1708.2978544092844,696.0387563316899
2092,35,C69,0.0,-1708.2937209944062,696.038768801356
2093,35,C69,1.0,-1743.040906931906,368.0865063802048
2094,36,C69,0.0,-1743.0636225125404,368.08655791489616
2095,36,C69,1.0,-1777.8108084500404,155.3003549010738
2096,37,C69,0.0,-1777.7862223815823,155.30032552754668
2097,37,C69,1.0,-1812.5334083190824,41.72105903291225
2098,38,C69,0.0,-1812.546480129728,41.720983593474536
2099,38,C69,1.0,-1847.2936660672283,6.38184101097828e-06
2100,40,C69,0.0,-1779.8423640149688,621.2726313188587
2101,40,C69,1.0,-1797.2159550589654,1139.958050400688
2102,41,C69,0.0,-1797.2449244645784,1139.9573386642526
2103,41,C69,1.0,-1831.9921077653594,2080.135059772983
2104,42,C69,0.0,-1831.977113007631,2080.13590500293
2105,42,C69,1.0,-1866.7242936716934,2126.582016636857
2106,43,C69,0.0,-1866.737234452066,2126.582158343304
2107,43,C69,1.0,-1901.4844151161285,1743.7341938315687
2108,44,C69,0.0,-1901.4895087957145,1743.7340130938658
2109,44,C69,1.0,-1936.2366947332146,1233.706598655198
2110,45,C69,0.0,-1936.214887424364,1233.7065151956456
2111,45,C69,1.0,-1970.962073361864,763.4455788759734
2112,46,C69,0.0,-1970.9806096302884,763.4455270344174
2113,46,C69,1.0,-2005.7277955677885,404.83182303799566
2114,47,C69,0.0,-2005.7198398786638,404.83181681976305
2115,47,C69,1.0,-2040.467025816164,171.4331521426989
2116,48,C69,0.0,-2040.4673212440582,171.4332236061862
2117,48,C69,1.0,-2075.2145071815585,46.316059261143735
2118,49,C69,0.0,-2075.21344464612,46.31607969143277
2119,49,C69,1.0,-2109.9606305836196,3.649976073954101e-05
2120,51,C69,0.0,-1960.7867492151645,541.2776825785934
2121,51,C69,1.0,-1978.160340259161,1135.0837926297647
2122,52,C69,0.0,-1978.189624915018,1135.0829884448706
2123,52,C69,1.0,-2012.9368082157991,2194.252090104885
2124,53,C69,0.0,-2012.923402609072,2194.25286159541
2125,53,C69,1.0,-2047.6705832731345,2271.823974522123
2126,54,C69,0.0,-2047.681665435343,2271.8241171639124
2127,54,C69,1.0,-2082.4288460994053,1875.3675758555137
2128,55,C69,0.0,-2082.434303020568,1875.3673921852085
2129,55,C69,1.0,-2117.1814889580683,1333.6765884494903
2130,56,C69,0.0,-2117.1592234857662,1333.6764804580876
2131,56,C69,1.0,-2151.906409423266,829.4548412559393
2132,57,C69,0.0,-2151.926924329386,829.4547972329384
2133,57,C69,1.0,-2186.674110266886,442.4095566741287
2134,58,C69,0.0,-2186.6642250788595,442.40955147096815
2135,58,C69,1.0,-2221.411411016359,188.81625168078193
2136,59,C69,0.0,-2221.4120574275303,188.81632369806033
2137,59,C69,1.0,-2256.1592433650303,51.61721396101757
2138,60,C69,0.0,-2256.159628202028,51.617227881504654
2139,60,C69,1.0,-2290.9068141395283,3.7100111295826796e-05
2140,62,C69,0.0,-2000.0135043036848,406.7756364341758
2141,62,C69,1.0,-2017.3870953476815,1008.0895019558321
2142,63,C69,0.0,-2017.4078383120636,1008.0893610191046
2143,63,C69,1.0,-2052.155021612845,2208.324812278886
2144,64,C69,0.0,-2052.156082564116,2208.323794743959
2145,64,C69,1.0,-2086.9032632281783,2355.904317809739
2146,65,C69,0.0,-2086.8934162558226,2355.904175994708
2147,65,C69,1.0,-2121.640596919885,1976.5388024096953
2148,66,C69,0.0,-2121.6573902984906,1976.538711923173
2149,66,C69,1.0,-2156.4045762359906,1423.2846766508435
2150,67,C69,0.0,-2156.3882373807814,1423.284555795019
2151,67,C69,1.0,-2191.1354233182815,895.9743350369673
2152,68,C69,0.0,-2191.1378272822476,895.9743847330499
2153,68,C69,1.0,-2225.885013219747,484.5931275483106
2154,69,C69,0.0,-2225.9010996734905,484.59317284260044
2155,69,C69,1.0,-2260.6482856109906,210.62697672649853
2156,70,C69,0.0,-2260.6294942690947,210.62694061754485
2157,70,C69,1.0,-2295.376680206595,59.12697754189021
2158,71,C69,0.0,-2295.3839571059275,59.12691828885063
2159,71,C69,1.0,-2330.131143043428,6.485226253006659e-06
2160,29,C70,0.0,-175.8443770607185,738.0251842310829
2161,29,C70,1.0,-188.07023742501264,1205.8388551359176
2162,30,C70,0.0,-188.0668041003322,1205.8389373859716
2163,30,C70,1.0,-212.5185256823633,2032.0690310098087
2164,31,C70,0.0,-212.5302603055097,2032.0681551894804
2165,31,C70,1.0,-236.98198003207222,2032.0382490737502
2166,32,C70,0.0,-236.97044043550954,2032.038157080648
2167,32,C70,1.0,-261.42216016207203,1645.4330341766638
2168,33,C70,0.0,-261.434431672697,1645.432884086923
2169,33,C70,1.0,-285.88615511019714,1152.7621854324875
2170,34,C70,0.0,-285.8851977491283,1152.7620718137678
2171,34,C70,1.0,-310.3369211866283,706.6167081431696
2172,35,C70,0.0,-310.3212451936244,706.6167205055641
2173,35,C70,1.0,-334.77296863112434,370.7258486516194
2174,36,C70,0.0,-334.79061624300954,370.7259002002457
2175,36,C70,1.0,-359.2423396805095,154.89442203741322
2176,37,C70,0.0,-359.23535634642593,154.89439158926388
2177,37,C70,1.0,-383.6870797839257,41.07537446541779
2178,38,C70,0.0,-383.6857543289471,41.07530363791127
2179,38,C70,1.0,-408.13747776644686,4.979551748059916e-06
2180,40,C70,0.0,-339.14455627670304,625.3103448746838
2181,40,C70,1.0,-351.3704166409972,1167.923492684116
2182,41,C70,0.0,-351.39295901535985,1167.9227795652394
2183,41,C70,1.0,-375.8446805973911,2138.288649822322
2184,42,C70,0.0,-375.8332972459125,2138.2894673883175
2185,42,C70,1.0,-400.28501697247486,2186.037153654513
2186,43,C70,0.0,-400.28800531144134,2186.0372733876684
2187,43,C70,1.0,-424.7397250380039,1792.2432653186647
2188,44,C70,0.0,-424.74959627618324,1792.2430802788824
2189,44,C70,1.0,-449.2013197136832,1267.849158336477
2190,45,C70,0.0,-449.18549619389506,1267.8490718601795
2191,45,C70,1.0,-473.6372196313953,784.479564009044
2192,46,C70,0.0,-473.6441903529453,784.4795152199597
2193,46,C70,1.0,-498.09591379044525,415.956395857965
2194,47,C70,0.0,-498.09696425366377,415.9563927771059
2195,47,C70,1.0,-522.5486876911638,176.15310361323506
2196,48,C70,0.0,-522.5485457167144,176.1531718425712
2197,48,C70,1.0,-547.0002691542145,47.608686987938015
2198,49,C70,0.0,-546.9931737281511,47.60870743762011
2199,49,C70,1.0,-571.444897165651,3.469013122550637e-05
2200,51,C70,0.0,-520.0889414768982,573.1644536893206
2201,51,C70,1.0,-532.3148018411923,1177.0979271760434
2202,52,C70,0.0,-532.3376594657993,1177.0971386692502
2203,52,C70,1.0,-556.7893810478306,2258.140817893413
2204,53,C70,0.0,-556.7795868473528,2258.1415620430344
2205,53,C70,1.0,-581.2313065739152,2334.3824736905694
2206,54,C70,0.0,-581.2324362947176,2334.38259375234
2207,54,C70,1.0,-605.6841560212802,1925.4436545885017
2208,55,C70,0.0,-605.6943905010365,1925.443466856201
2209,55,C70,1.0,-630.1461139385365,1368.3960503347985
2210,56,C70,0.0,-630.1298322552964,1368.3959397227397
2211,56,C70,1.0,-654.5815556927967,850.4589507728797
2212,57,C70,0.0,-654.5905050520417,850.4589098168716
2213,57,C70,1.0,-679.0422284895417,453.2045783859233
2214,58,C70,0.0,-679.0413494538593,453.2045755314912
2215,58,C70,1.0,-703.4930728913592,193.1611835027766
2216,59,C70,0.0,-703.4932819001863,193.16125244891032
2217,59,C70,1.0,-727.9450053376864,52.68303823090614
2218,60,C70,0.0,-727.9393572840594,52.68305281381605
2219,60,C70,1.0,-752.3910807215593,3.529259515374556e-05
2220,62,C70,0.0,-658.6755391826056,480.5898381832979
2221,62,C70,1.0,-670.9013995468997,1144.5021354868857
2222,63,C70,0.0,-670.9109148550318,1144.5019669151256
2223,63,C70,1.0,-695.3626364370629,2332.498299019337
2224,64,C70,0.0,-695.3677374664594,2332.4972898640654
2225,64,C70,1.0,-719.8194571930219,2443.8514011575635
2226,65,C70,0.0,-719.8139867050406,2443.851257215027
2227,65,C70,1.0,-744.2657064316032,2030.2234574154345
2228,66,C70,0.0,-744.2714387164591,2030.2233622662247
2229,66,C70,1.0,-768.7231621539593,1450.7719592062545
2230,67,C70,0.0,-768.7227666581249,1450.7718406485749
2231,67,C70,1.0,-793.1744900956248,906.3999566437486
2232,68,C70,0.0,-793.165351481466,906.4000064825118
2233,68,C70,1.0,-817.617074918966,485.899883708882
2234,69,C70,0.0,-817.6280934039592,485.8999276684824
2235,69,C70,1.0,-842.0798168414592,208.69361451656331
2236,70,C70,0.0,-842.078628233938,208.6935772457816
2237,70,C70,1.0,-866.530351671438,57.550315988664536
2238,71,C70,0.0,-866.5232313051464,57.55025711806181
2239,71,C70,1.0,-890.9749547426463,6.19883862768857e-06
2240,29,C71,0.0,-1399.987941310444,633.6925876896579
2241,29,C71,1.0,-1417.3615323544407,1143.3257989282222
2242,30,C71,0.0,-1417.3696598792935,1143.3255342980356
2243,30,C71,1.0,-1452.116843180075,2091.23308313456
2244,31,C71,0.0,-1452.1267089750957,2091.232654326479
2245,31,C71,1.0,-1486.873889639158,2141.417009009594
2246,32,C71,0.0,-1486.8558005407956,2141.4172233415015
2247,32,C71,1.0,-1521.602981204858,1757.4527938981462
2248,33,C71,0.0,-1521.6243791704078,1757.4528849054448
2249,33,C71,1.0,-1556.3715651079076,1244.0933150842811
2250,34,C71,0.0,-1556.358424183607,1244.093120596159
2251,34,C71,1.0,-1591.105610121107,770.1382408109615
2252,35,C71,0.0,-1591.099654678641,770.1382807404199
2253,35,C71,1.0,-1625.8468406161408,408.45257239393743
2254,36,C71,0.0,-1625.8677323344705,408.4525925303542
2255,36,C71,1.0,-1660.6149182719703,172.96092193305182
2256,37,C71,0.0,-1660.5957997035123,172.96088923515322
2257,37,C71,1.0,-1695.3429856410125,46.709596486829554
2258,38,C71,0.0,-1695.3505899516579,46.709542481739355
2259,38,C71,1.0,-1730.0977758891581,1.834544513475554e-05
2260,40,C71,0.0,-1569.0027570494078,617.1758303900003
2261,40,C71,1.0,-1586.3763480934044,1186.5512664407752
2262,41,C71,0.0,-1586.4012954043671,1186.5503206703281
2263,41,C71,1.0,-1621.1484787051481,2206.3295956529178
2264,42,C71,0.0,-1621.1343428289506,2206.3296895603735
2265,42,C71,1.0,-1655.8815234930132,2263.693311792974
2266,43,C71,0.0,-1655.8939552548309,2263.693378636486
2267,43,C71,1.0,-1690.6411359188935,1859.1949893392145
2268,44,C71,0.0,-1690.6462826212453,1859.1950344889929
2269,44,C71,1.0,-1725.3934685587456,1316.7391980946188
2270,45,C71,0.0,-1725.3712610091115,1316.7390973110098
2271,45,C71,1.0,-1760.1184469466114,815.4547689727971
2272,46,C71,0.0,-1760.1378380893034,815.4546987890509
2273,46,C71,1.0,-1794.8850240268034,432.6974370919585
2274,47,C71,0.0,-1794.8765571465776,432.69744490261036
2275,47,C71,1.0,-1829.6237430840777,183.34789453993233
2276,48,C71,0.0,-1829.6240986044402,183.34799830741375
2277,48,C71,1.0,-1864.3712845419404,49.56383814720802
2278,49,C71,0.0,-1864.3702680468464,49.56384387742258
2279,49,C71,1.0,-1899.1174539843464,4.714462453316468e-05
2280,51,C71,0.0,-1659.649227198334,572.5295080060644
2281,51,C71,1.0,-1677.0228182423307,1184.8604589850556
2282,52,C71,0.0,-1677.0480238504124,1184.8594273563033
2283,52,C71,1.0,-1711.7952071511934,2278.3010470048994
2284,53,C71,0.0,-1711.7817488299274,2278.301091231014
2285,53,C71,1.0,-1746.5289294939898,2355.55447058479
2286,54,C71,0.0,-1746.540407164011,2355.5545394453898
2287,54,C71,1.0,-1781.2875878280734,1942.6712152351345
2288,55,C71,0.0,-1781.2930482840875,1942.6712661563672
2289,55,C71,1.0,-1816.0402342215878,1380.2765036338903
2290,56,C71,0.0,-1816.0176749495415,1380.276385937325
2291,56,C71,1.0,-1850.7648608870413,857.4887007098883
2292,57,C71,0.0,-1850.7852122348115,857.4886349358551
2293,57,C71,1.0,-1885.5323981723116,456.6664516889187
2294,58,C71,0.0,-1885.5230272955037,456.666460394102
2295,58,C71,1.0,-1920.2702132330037,194.45017562254185
2296,59,C71,0.0,-1920.2707991561986,194.45027999674537
2297,59,C71,1.0,-1955.0179850936986,52.951710282502496
2298,60,C71,0.0,-1955.01763162961,52.951713291552586
2299,60,C71,1.0,-1989.7648175671102,4.764998899379595e-05
2300,62,C71,0.0,-1643.4967864181715,480.2261015444643
2301,62,C71,1.0,-1660.870377462168,1096.005430689866
2302,63,C71,0.0,-1660.8841889323332,1096.0050510990002
2303,63,C71,1.0,-1695.6313722331145,2274.347718319465
2304,64,C71,0.0,-1695.6382494343854,2274.347150575794
2305,64,C71,1.0,-1730.385430098448,2397.3134706096935
2306,65,C71,0.0,-1730.3697686435178,2397.3136819868873
2307,65,C71,1.0,-1765.1169493075802,1998.2255730358063
2308,66,C71,0.0,-1765.1355634187603,1998.225705465788
2309,66,C71,1.0,-1799.88274935626,1431.5222448727136
2310,67,C71,0.0,-1799.870169506178,1431.5220457776957
2311,67,C71,1.0,-1834.6173554436782,896.5155556188279
2312,68,C71,0.0,-1834.6141792648223,896.5156149109815
2313,68,C71,1.0,-1869.361365202322,481.90740337973716
2314,69,C71,0.0,-1869.3792727937603,481.90741761584775
2315,69,C71,1.0,-1904.1264587312603,207.72161908361485
2316,70,C71,0.0,-1904.1094898893646,207.72158265151046
2317,70,C71,1.0,-1938.8566758268646,57.590723462010466
2318,71,C71,0.0,-1938.8621302261972,57.590678868638285
2319,71,C71,1.0,-1973.6093161636973,2.15358633753113e-05
2320,29,C72,0.0,-495.33851931436527,721.4490924431921
2321,29,C72,1.0,-507.56437967865946,1252.5499565253258
2322,30,C72,0.0,-507.5642318910121,1252.5496467233586
2323,30,C72,1.0,-532.0159534730433,2196.0692786811537
2324,31,C72,0.0,-532.0255168461895,2196.0688650563193
2325,31,C72,1.0,-556.4772365727521,2219.3686894313073
2326,32,C72,0.0,-556.464246771264,2219.3689028203507
2327,32,C72,1.0,-580.9159664978265,1807.5054466295996
2328,33,C72,0.0,-580.929923057127,1807.505534195392
2329,33,C72,1.0,-605.3816464946271,1271.7375108779217
2330,34,C72,0.0,-605.3771842422008,1271.7373183663888
2331,34,C72,1.0,-629.8289076797008,782.5671691957175
2332,35,C72,0.0,-629.818674346609,782.5672091615623
2333,35,C72,1.0,-654.2703977841089,412.2300123356064
2334,36,C72,0.0,-654.2862215336895,412.2300315562235
2335,36,C72,1.0,-678.7379449711894,173.03494109323535
2336,37,C72,0.0,-678.7291644496058,173.0349075055405
2337,37,C72,1.0,-703.1808878871057,46.14351782840458
2338,38,C72,0.0,-703.1813596196272,46.143466258658236
2339,38,C72,1.0,-727.6330830571269,1.7844938860799055e-05
2340,40,C72,0.0,-600.3647911861422,658.9881563787991
2341,40,C72,1.0,-612.5906515504363,1241.149205810225
2342,41,C72,0.0,-612.6098391738989,1241.1482649866048
2343,41,C72,1.0,-637.0615607559301,2277.6973550852313
2344,42,C72,0.0,-637.0503436297321,2277.6974217747647
2345,42,C72,1.0,-661.5020633562946,2328.6856434862316
2346,43,C72,0.0,-661.5081876767063,2328.6856858434903
2347,43,C72,1.0,-685.9599074032687,1908.7773484025552
2348,44,C72,0.0,-685.9661866642142,1908.7773879880872
2349,44,C72,1.0,-710.4179101017143,1349.7566781389771
2350,45,C72,0.0,-710.4023789973925,1349.7565761388614
2351,45,C72,1.0,-734.8541024348926,834.651797180102
2352,46,C72,0.0,-734.8648803744602,834.651730051766
2353,46,C72,1.0,-759.3166038119601,442.14031409315436
2354,47,C72,0.0,-759.3134980840778,442.140325079113
2355,47,C72,1.0,-783.7652215215777,186.95241888970392
2356,48,C72,0.0,-783.7651396395966,186.9525191907078
2357,48,C72,1.0,-808.2168630770967,50.38946834615243
2358,49,C72,0.0,-808.2141513476273,50.38947425802205
2359,49,C72,1.0,-832.6658747851272,4.540813843496575e-05
2360,51,C72,0.0,-691.0112613350676,621.247538767507
2361,51,C72,1.0,-703.2371216993618,1243.277306135475
2362,52,C72,0.0,-703.2565676199436,1243.2762853450442
2363,52,C72,1.0,-727.7082892019748,2351.407849593444
2364,53,C72,0.0,-727.6977496307085,2351.4078674689417
2365,53,C72,1.0,-752.149469357271,2421.536224503674
2366,54,C72,0.0,-752.1546395858857,2421.53626887208
2367,54,C72,1.0,-776.6063593124481,1992.7683687890776
2368,55,C72,0.0,-776.6129523270557,1992.768414204165
2369,55,C72,1.0,-801.0646757645557,1413.4865530382483
2370,56,C72,0.0,-801.048792937822,1413.4864342776696
2371,56,C72,1.0,-825.5005163753221,876.6728676014231
2372,57,C72,0.0,-825.5122545199678,876.6728048767759
2373,57,C72,1.0,-849.9639779574677,465.9911060668431
2374,58,C72,0.0,-849.9599682330035,465.99111765977045
2375,58,C72,1.0,-874.4116916705034,197.91867982924464
2376,59,C72,0.0,-874.4118401913544,197.9187808837749
2377,59,C72,1.0,-898.8635636288546,53.693808549028645
2378,60,C72,0.0,-898.8615149303911,53.693811925694476
2379,60,C72,1.0,-923.3132383678911,4.5916278005699914e-05
2380,62,C72,0.0,-738.8473644220923,559.9055542742295
2381,62,C72,1.0,-751.0732247863864,1212.8070833963145
2382,63,C72,0.0,-751.0787609440519,1212.8066700824797
2383,63,C72,1.0,-775.5304825260829,2384.724845956914
2384,64,C72,0.0,-775.5370573054792,2384.724289717162
2385,64,C72,1.0,-799.9887770320418,2478.704610543928
2386,65,C72,0.0,-799.9782148739862,2478.7048216491353
2387,65,C72,1.0,-824.4299346005487,2050.1406198397062
2388,66,C72,0.0,-824.4411073054791,2050.1407485724585
2389,66,C72,1.0,-848.8928307429793,1459.8771261004022
2390,67,C72,0.0,-848.8889295647717,1459.8769279772775
2391,67,C72,1.0,-873.3406530022717,908.8892186975371
2392,68,C72,0.0,-873.3331989327905,908.8892781020977
2393,68,C72,1.0,-897.7849223702905,485.22527506131127
2394,69,C72,0.0,-897.7977619929792,485.2252883430451
2395,69,C72,1.0,-922.2494854304792,207.2658001067229
2396,70,C72,0.0,-922.2428546354581,207.2657627029098
2397,70,C72,1.0,-946.694578072958,56.700146371268424
2398,71,C72,0.0,-946.6928998941664,56.7001031356212
2399,71,C72,1.0,-971.1446233316664,2.1145118639105974e-05
2400,29,C81,0.0,-1279.111467127285,317.43194140345884
2401,29,C81,1.0,-1296.4850581712817,911.7115546450923
2402,30,C81,0.0,-1296.4908234107113,911.7113647026483
2403,30,C81,1.0,-1331.2380067114925,2115.0587642220808
2404,31,C81,0.0,-1331.2481934198668,2115.058344522681
2405,31,C81,1.0,-1365.9953740839292,2282.5607823583873
2406,32,C81,0.0,-1365.977715700021,2282.560997392956
2407,32,C81,1.0,-1400.7248963640836,1926.4740137472427
2408,33,C81,0.0,-1400.7468850214289,1926.4741023068073
2409,33,C81,1.0,-1435.4940709589287,1393.243504049454
2410,34,C81,0.0,-1435.480257378378,1393.2433272747996
2411,34,C81,1.0,-1470.227443315878,880.3081606728487
2412,35,C81,0.0,-1470.2208071695618,880.308193046535
2413,35,C81,1.0,-1504.9679931070616,477.7287843657441
2414,36,C81,0.0,-1504.9895655292414,477.72878392968033
2415,36,C81,1.0,-1539.7367514667415,208.25543784953695
2416,37,C81,0.0,-1539.7183062036802,208.2554068864166
2417,37,C81,1.0,-1574.4654921411802,58.563202095310785
2418,38,C81,0.0,-1574.472423146429,58.56316673817102
2419,38,C81,1.0,-1609.219609083929,1.0757782897628368e-05
2420,40,C81,0.0,-1511.9255803596116,433.5473840206868
2421,40,C81,1.0,-1529.2991714036082,999.9287812516241
