,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
166834,C3/4C,143,maxMzz,C19p15411,19,STR/GEO Set C,-6.344894999006093,-10.583478179770111,177.24993325456623,-31.12058728531025,-35.61929685837627,0.07734554252395445
177625,C3/4C,143,minMzz,C19p26202,19,STR/GEO Set C,3.509402904548645,4.958502420082092,104.87774982674836,60.83975850250244,19.660697382221226,0.010623315394669772
271602,C3/4A,144,maxFx,C19p25539,19,STR/GEO Set C,9.479107263374328,-7.458742597000599,55.975589046111104,188.7139537059021,53.56255114784241,0.038027839163169264
269863,C3/4A,144,minFx,C19p23800,19,STR/GEO Set C,-8.771103986643253,-1.1833980322516153,233.9340943127639,199.5157799137035,-48.51245780236036,0.06089326507869693
271531,C3/4A,144,maxFy,C19p25468,19,STR/GEO Set C,-3.3247642365282775,29.979017826271054,86.7398966247768,23.158338430175785,-19.11426873525262,0.015851773134936815
258556,C3/4A,144,minFy,C19p12493,19,STR/GEO Set C,1.4988134765672687,-11.481153626595756,150.34467724841,219.15975768061787,9.089171482081712,0.0691714354927226
259643,C3/4A,144,maxFz,C19p13580,19,STR/GEO Set C,-6.254941771155298,-1.158267684899587,243.2139953076548,198.92847605988652,-34.21780524027557,0.059914484360549185
270907,C3/4A,144,minFz,C19p24844,19,STR/GEO Set C,4.267534891815186,19.972851753311158,55.96506405118823,32.05861097473145,23.956418864669804,0.0128104574020952
258924,C3/4A,144,maxMxx,C19p12861,19,STR/GEO Set C,1.5363950481462478,-9.821403368569632,178.07045646047595,335.7580649486843,8.99278705985576,0.06561483625718793
271457,C3/4A,144,minMxx,C19p25394,19,STR/GEO Set C,-3.3449291330990194,27.819649643516545,100.96162569898196,-95.48737232177737,-18.477801382701994,0.019679608744849683
271602,C3/4A,144,maxMyy,C19p25539,19,STR/GEO Set C,9.479107263374328,-7.458742597000599,55.975589046111104,188.7139537059021,53.56255114784241,0.038027839163169264
269863,C3/4A,144,minMyy,C19p23800,19,STR/GEO Set C,-8.771103986643253,-1.1833980322516153,233.9340943127639,199.5157799137035,-48.51245780236036,0.06089326507869693
260018,C3/4A,144,maxMzz,C19p13955,19,STR/GEO Set C,1.474715868023932,-2.066969835168143,150.35182986314723,165.33998423915057,8.937906221219599,0.07611852416593168
272265,C3/4A,144,minMzz,C19p26202,19,STR/GEO Set C,-3.1015081141662595,23.468898695793158,86.7352183507669,60.37252127105713,-17.83773929450989,0.00976881789602339
366069,C5/6B,145,maxFx,C19p25366,19,STR/GEO Set C,5.028222702791692,-1.1075665526580798,57.85444573596537,-61.34131753479004,28.703791792958974,0.002605219099149106
364119,C5/6B,145,minFx,C19p23416,19,STR/GEO Set C,-5.033260894800574,-3.38950447448261,122.36873977582934,32.30003521293879,-28.45805579628348,0.0008213877168815796
365712,C5/6B,145,maxFy,C19p25009,19,STR/GEO Set C,0.013122801265716555,19.158995936813355,37.754165987977984,-143.58840503234865,0.15413089319705972,-0.014392076189816
364659,C5/6B,145,minFy,C19p23956,19,STR/GEO Set C,-5.00300019463435,-8.737844522318914,77.89602391280712,84.33283512626886,-28.573466600613592,0.006690481699831433
352939,C5/6B,145,maxFz,C19p12236,19,STR/GEO Set C,2.438281598658413,-2.1814161521483215,151.68090766869545,13.845613779222969,14.098395347191095,0.008612640633783884
365852,C5/6B,145,minFz,C19p25149,19,STR/GEO Set C,-4.897156026413441,-0.6215505265808103,19.040294556499116,6.478562405395508,-28.00905286332727,0.01745348410457373
355035,C5/6B,145,maxMxx,C19p14332,19,STR/GEO Set C,-2.538757151615769,-6.9140673152495165,111.00316121384206,109.41573970817807,-14.528176782393455,0.011936277369433663
365720,C5/6B,145,minMxx,C19p25017,19,STR/GEO Set C,0.04088450362205505,18.026243214035038,55.722085328798286,-167.1050726373291,0.4219772269964219,-0.020601084347069264
366069,C5/6B,145,maxMyy,C19p25366,19,STR/GEO Set C,5.028222702791692,-1.1075665526580798,57.85444573596537,-61.34131753479004,28.703791792958974,0.002605219099149106
364281,C5/6B,145,minMyy,C19p23578,19,STR/GEO Set C,-5.025574559875877,-8.202661517024115,77.84006651411057,81.28794606743098,-28.6867698043859,0.005118551539383477
354630,C5/6B,145,maxMzz,C19p13927,19,STR/GEO Set C,-2.463408799299151,-0.49808579097278405,95.07868490242542,-30.921231016919613,-14.06556241464138,0.028514535395703863
365812,C5/6B,145,minMzz,C19p25109,19,STR/GEO Set C,-0.048778524689674384,11.274743361511229,53.50486854252814,-42.15021431091309,-0.2077387475728989,-0.033682660506144164
459171,C5/6C,146,maxFx,C19p23828,19,STR/GEO Set C,8.621749154059664,1.2537309983157736,188.3486057143293,-8.936976872106937,47.36879481211722,0.009565625950297614
460132,C5/6C,146,minFx,C19p24789,19,STR/GEO Set C,-8.872443701186182,0.7190230894470212,16.02277719734669,11.560036570968627,-49.669493462386136,0.015465823144316672
459355,C5/6C,146,maxFy,C19p24012,19,STR/GEO Set C,3.172969702565447,9.449645093278848,91.28502494824748,16.757121287530506,17.255540070462825,-0.024947600789466597
453772,C5/6C,146,minFy,C19p18429,19,STR/GEO Set C,-1.160379465904236,-1.6816986487579346,66.77911084907531,-59.15874824363709,-6.583517665667537,0.01588336254239082
447481,C5/6C,146,maxFz,C19p12138,19,STR/GEO Set C,-5.693171666066274,1.1240777277278526,192.73637358715536,-8.211126971289074,-33.63795727529943,0.010632590079805158
460530,C5/6C,146,minFz,C19p25187,19,STR/GEO Set C,7.913127866649033,1.4748241906929014,6.959949359544328,-7.728047854232789,45.314884877982145,0.007850453699827195
454139,C5/6C,146,maxMxx,C19p18796,19,STR/GEO Set C,-1.0097757134914402,2.7276435927581786,82.39736634346008,72.76769287452697,-6.518425007677081,-0.008635924341082573
459280,C5/6C,146,minMxx,C19p23937,19,STR/GEO Set C,3.005789968683496,4.882397638444863,93.15228299512249,-114.25363093414917,17.22500055698931,-0.005624897786775329
459171,C5/6C,146,maxMyy,C19p23828,19,STR/GEO Set C,8.621749154059664,1.2537309983157736,188.3486057143293,-8.936976872106937,47.36879481211722,0.009565625950297614
460132,C5/6C,146,minMyy,C19p24789,19,STR/GEO Set C,-8.872443701186182,0.7190230894470212,16.02277719734669,11.560036570968627,-49.669493462386136,0.015465823144316672
449270,C5/6C,146,maxMzz,C19p13927,19,STR/GEO Set C,-6.0811213150718055,0.26772106120105843,128.21373719745023,-73.57147556610718,-34.757966582102185,0.028540725609263684
460452,C5/6C,146,minMzz,C19p25109,19,STR/GEO Set C,3.0646931460762032,7.553413127002716,41.84245048199654,10.150271397476194,17.22839425048828,-0.03421587349653245
554794,C5/6A,147,maxFx,C19p24811,19,STR/GEO Set C,8.784675780851842,0.5601414126014709,20.415402944326402,21.350414786987304,49.44602400451661,0.0015332160681486135
553783,C5/6A,147,minFx,C19p23800,19,STR/GEO Set C,-8.509791440654825,4.195899949118495,194.3502217169881,16.89686384235315,-46.96335575621486,0.01292969730357021
553995,C5/6A,147,maxFy,C19p24012,19,STR/GEO Set C,-3.049627971158475,36.781256465403445,98.29124804889321,-115.45324089641639,-17.562371106505395,-0.025789603861697607
548300,C5/6A,147,minFy,C19p18317,19,STR/GEO Set C,1.162887668924332,-1.6122491365909577,62.31312952068926,-10.414023658752441,6.9517571530532845,0.017377369571365413
543675,C5/6A,147,maxFz,C19p13692,19,STR/GEO Set C,-1.0729618165464505,4.236120637509226,203.82631360818985,16.08837472797326,-4.740066383026838,0.01029187016411066
554827,C5/6A,147,minFz,C19p24844,19,STR/GEO Set C,3.927145095942021,31.307388065109254,20.395065610159634,-154.23676694702147,21.842552905883792,-0.03362950984060764
542844,C5/6A,147,maxMxx,C19p12861,19,STR/GEO Set C,1.1570054465647053,1.5550490755051374,134.8807270217621,107.63627102329188,6.671156049442294,0.01840332285059929
555377,C5/6A,147,minMxx,C19p25394,19,STR/GEO Set C,-3.0475305791526845,33.06688595514298,68.64202571044922,-235.6852629588318,-16.777001246575118,-0.026639855035841462
554794,C5/6A,147,maxMyy,C19p24811,19,STR/GEO Set C,8.784675780851842,0.5601414126014709,20.415402944326402,21.350414786987304,49.44602400451661,0.0015332160681486135
553783,C5/6A,147,minMyy,C19p23800,19,STR/GEO Set C,-8.509791440654825,4.195899949118495,194.3502217169881,16.89686384235315,-46.96335575621486,0.01292969730357021
543910,C5/6A,147,maxMzz,C19p13927,19,STR/GEO Set C,1.12277948902892,3.117368231961131,97.86749189728141,1.0731163724129655,6.675666787947416,0.02852215562718302
555092,C5/6A,147,minMzz,C19p25109,19,STR/GEO Set C,-3.0159150535583494,32.02365478281021,72.22437845106124,-142.44295005355835,-17.14106255637884,-0.03523792612761259
