,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
42852,C3/4B,142,minMxx,C14p23925,14,STR/GEO Set B,-6.25935108214577e-05,31.247479205386337,134.77076627470254,-270.0930408547033,0.1920873129242658,-0.02046863248567207
43929,C3/4B,142,maxMyy,C14p25002,14,STR/GEO Set B,5.810280523195268,0.20048779247283982,68.9170375458908,-88.01899414230347,33.187753290939334,-0.005354675169736147
43233,C3/4B,142,minMyy,C14p24306,14,STR/GEO Set B,-6.434550019300804,-4.856906132037937,104.78494407844543,73.15987532838695,-34.069002154577376,-0.0059670662106516455
34338,C3/4B,142,maxMzz,C14p15411,14,STR/GEO Set B,-3.434434661067352,2.7323796805307268,128.5016415365219,-78.66835005460867,-16.90683601044476,0.019048809885835398
45129,C3/4B,142,minMzz,C14p26202,14,STR/GEO Set B,-0.5277110694444179,18.233653429679876,65.49805747510909,-43.00747277084351,-1.344017747068405,-0.07103851496770977
137759,C3/4C,143,maxFx,C14p24192,14,STR/GEO Set B,10.678103348154727,-0.44871529311239716,203.6170152290392,0.7411775799546407,58.92372154351295,-0.0021245706440318267
138356,C3/4C,143,minFx,C14p24789,14,STR/GEO Set B,-10.842724051513674,-0.7344926917648316,3.895777658119194,23.90949966560364,-60.695357458143235,0.007753714908584952
139035,C3/4C,143,maxFy,C14p25468,14,STR/GEO Set B,4.128996308566332,20.576417239646908,45.85866406504766,-34.219305356445304,22.783546779189113,-0.03334253299942239
126172,C3/4C,143,minFy,C14p12605,14,STR/GEO Set B,-1.86126236279279,-2.66327102273047,105.0479103290558,-65.4145426211562,-10.662936454651952,0.009518380078915888
127161,C3/4C,143,maxFz,C14p13594,14,STR/GEO Set B,-7.162579938527644,8.171575440663695,209.33966308328047,-48.561242453690994,-42.04615634669781,4.213758964129684e-05
139118,C3/4C,143,minFz,C14p25551,14,STR/GEO Set B,9.933055244560244,0.11902840478897093,-7.553001133327482,0.06897732597351072,56.863768003997805,-0.0015935692277550698
126541,C3/4C,143,maxMxx,C14p12974,14,STR/GEO Set B,-1.6997868710544701,1.033933879918456,124.55734357318879,99.50229070098734,-10.551883075473905,-0.0033420777407843537
138962,C3/4C,143,minMxx,C14p25395,14,STR/GEO Set B,3.9743656567704684,16.68663200710296,48.79051198949473,-198.0021376348877,22.990343297175173,-0.022209803826715797
137759,C3/4C,143,maxMyy,C14p24192,14,STR/GEO Set B,10.678103348154727,-0.44871529311239716,203.6170152290392,0.7411775799546407,58.92372154351295,-0.0021245706440318267
138356,C3/4C,143,minMyy,C14p24789,14,STR/GEO Set B,-10.842724051513674,-0.7344926917648316,3.895777658119194,23.90949966560364,-60.695357458143235,0.007753714908584952
128978,C3/4C,143,maxMzz,C14p15411,14,STR/GEO Set B,-7.357232874086201,-1.3545225342088936,120.47607786722185,-98.76666637031697,-41.7212233643961,0.01924451628090852
139769,C3/4C,143,minMzz,C14p26202,14,STR/GEO Set B,4.2690327122879035,13.419030809669495,57.14072867866277,25.613536589965822,23.624428679714207,-0.0394118174970895
233746,C3/4A,144,maxFx,C14p25539,14,STR/GEO Set B,11.04431701522827,-0.7040280265164376,0.974473798041341,6.010284039459228,62.22489437065124,-0.007041889743506908
232007,C3/4A,144,minFx,C14p23800,14,STR/GEO Set B,-10.252734535888731,8.017059994691593,186.20663681175773,-48.24423710526322,-56.971839633900224,0.001518701206180776
233675,C3/4A,144,maxFy,C14p25468,14,STR/GEO Set B,-3.966126492502094,41.20615518850326,36.47269645212121,-177.6607110017395,-22.9764518138659,-0.032644735476205826
220700,C3/4A,144,minFy,C14p12493,14,STR/GEO Set B,1.8804562738180162,-2.5776571155464834,89.7565191779864,-32.93433906437729,11.09906444610149,0.01108679264621278
221787,C3/4A,144,maxFz,C14p13580,14,STR/GEO Set B,-7.349470441094936,8.046056549328547,196.91421488278573,-48.92189539812897,-40.478009754571616,0.0003893388390872145
233051,C3/4A,144,minFz,C14p24844,14,STR/GEO Set B,5.077504700050354,30.947887526016235,0.9624840000021432,-174.74739590972902,28.327981091690067,-0.03613758959025144
221068,C3/4A,144,maxMxx,C14p12861,14,STR/GEO Set B,1.9238196256399152,-0.66256066397788,121.74780288421633,101.60216932185317,10.987851651225391,0.0069830242975189305
233601,C3/4A,144,minMxx,C14p25394,14,STR/GEO Set B,-3.9893936808529498,38.714576516094205,52.88238384543486,-314.5596080232238,-22.24206640707672,-0.02822800208015251
