,nodeIndex,combCasePerm,Fx,Fy,Fz,Mxx,Myy,Mzz,combCase,Location,set
6735,69,C36p6736,-22.3599975639769,-2.0670786337062714,1089.4617611169433,9.295658951240702,-226.8093566358257,1.1630808857820936,36,FN,ULS B
6736,69,C36p6737,-24.7599985405394,-2.707079414956272,1089.46176145874,16.255661294990702,-252.9093613233257,0.07427903031334354,36,FN,ULS B
6737,69,C36p6738,-21.559996245617526,-2.7070793173000216,1089.4617608728026,16.255659732490702,-218.1093527295757,0.06467873734459335,36,FN,ULS B
6738,69,C36p6739,-19.63999593067612,-3.347079869057834,1089.4617604235839,23.215660748115706,-197.2293512842632,1.0909186348055306,36,FN,ULS B
6739,69,C36p6740,-18.039993928722993,-3.3470802108547093,1089.4617602770998,23.215660748115706,-179.8293442530132,-1.0418830253507194,36,FN,ULS B
6740,69,C36p6741,-19.63999475880112,-2.0670789413234587,1089.4617607653809,9.295658404365703,-197.22934659676318,-0.9730808769132191,36,FN,ULS B
6741,69,C36p6742,-18.03999446583237,-2.067078501870334,1089.4617603259278,9.295656841865702,-179.82934503426318,1.150120490274281,36,FN,ULS B
6742,69,C36p6743,-20.43999544239487,-2.707079283120334,1089.4617606677245,16.255659185615702,-205.9293497217632,0.06131863480553052,36,FN,ULS B
6743,69,C36p6744,-17.239993147472994,-2.707079185464084,1089.4617600817871,16.255657623115702,-171.12934112801318,0.05171834183678057,36,FN,ULS B
6744,69,C36p6745,-21.7999986914638,-3.34708032959044,1052.1311204211427,23.226791820083783,-217.65913911629445,1.097399800489163,36,FN,ULS B
6745,69,C36p6746,-20.199996689510673,-3.347080671387315,1052.131120274658,23.226791820083783,-200.25913208504443,-1.0354018596670869,36,FN,ULS B
6746,69,C36p6747,-21.7999975195888,-2.0670794018560645,1052.1311207629394,9.306789476333782,-217.65913442879443,-0.966599711229587,36,FN,ULS B
6747,69,C36p6748,-20.19999722662005,-2.0670789624029395,1052.1311203234861,9.306787913833782,-200.25913286629444,1.1566016559579133,36,FN,ULS B
6748,69,C36p6749,-22.59999820318255,-2.70707974365294,1052.131120665283,16.26679025758378,-226.35913755379445,0.06779980048916281,36,FN,ULS B
6749,69,C36p6750,-19.399995908260674,-2.7070796459966897,1052.1311200793455,16.266788695083783,-191.55912896004446,0.05819950752041309,36,FN,ULS B
6750,69,C36p6751,-21.79999998186316,-3.347080337983072,1066.5925078918456,23.27017617307298,-188.1790092920757,1.0973993139281863,36,FN,ULS B
6751,69,C36p6752,-20.199997979910034,-3.347080679779947,1066.5925077453614,23.27017617307298,-170.77900226082568,-1.0354023462280637,36,FN,ULS B
6752,69,C36p6753,-21.79999880998816,-2.0670794102486965,1066.5925082336428,9.350173829322978,-188.17900460457568,-0.9666001977905637,36,FN,ULS B
6753,69,C36p6754,-20.19999851701941,-2.067078970795572,1066.5925077941895,9.350172266822979,-170.7790030420757,1.1566011693969365,36,FN,ULS B
6754,69,C36p6755,-22.599999493581908,-2.707079752045572,1066.5925081359862,16.310174610572975,-196.87900772957568,0.06779931392818613,36,FN,ULS B
6755,69,C36p6756,-19.39999719866003,-2.7070796543893216,1066.5925075500488,16.31017304807298,-162.0789991358257,0.058199020959436396,36,FN,ULS B
6756,69,C36p6757,-36.630074475639866,-3.347080276697502,1039.2753176721192,23.18822129006974,-348.23934142098193,1.1418900685299376,36,FN,ULS B
6757,69,C36p6758,-35.030072473686744,-3.3470806184943767,1039.2753175256346,23.18822129006974,-330.83933438973196,-0.9909115916263127,36,FN,ULS B
6758,69,C36p6759,-36.63007330376487,-2.0670793489631265,1039.275318013916,9.268218946319742,-348.23933673348193,-0.9221094431888127,36,FN,ULS B
6759,69,C36p6760,-35.030073010796116,-2.0670789095100015,1039.2753175744629,9.268217383819742,-330.8393351709819,1.2010919239986875,36,FN,ULS B
6760,69,C36p6761,-37.43007398735861,-2.7070796907600014,1039.2753179162598,16.22821972756974,-356.93933985848196,0.11229006852993735,36,FN,ULS B
6761,69,C36p6762,-34.230071692436745,-2.7070795931037517,1039.2753173303222,16.22821816506974,-322.1393312647319,0.10268977556118739,36,FN,ULS B
6762,69,C36p6763,-36.63007454955349,-3.347080277024284,1043.9020697961428,23.20210135356538,-338.2825713282085,1.1418900442190871,36,FN,ULS B
6763,69,C36p6764,-35.03007254760037,-3.3470806188211593,1043.9020696496582,23.20210135356538,-320.8825642969585,-0.9909116159371633,36,FN,ULS B
6764,69,C36p6765,-36.6300733776785,-2.0670793492899087,1043.9020701379395,9.282099009815377,-338.28256664070847,-0.9221094674996634,36,FN,ULS B
6765,69,C36p6766,-35.03007308470974,-2.0670789098367837,1043.9020696984865,9.282097447315378,-320.8825650782085,1.201091899687837,36,FN,ULS B
6766,69,C36p6767,-37.430074061272244,-2.707079691086784,1043.9020700402832,16.242099791065378,-346.98256976570855,0.11229004421908677,36,FN,ULS B
6767,69,C36p6768,-34.23007176635038,-2.707079593430534,1043.9020694543458,16.24209822856538,-312.18256117195847,0.10268975125033682,36,FN,ULS B
6768,69,C36p6769,-36.76488281548362,-3.3470803311713784,1040.7874940686033,23.19276114589326,-349.337267827232,1.1423094823635553,36,FN,ULS B
6769,69,C36p6770,-35.164880813530495,-3.3470806729682536,1040.7874939221192,23.19276114589326,-331.9372607959819,-0.9904921777926945,36,FN,ULS B
6770,69,C36p6771,-36.76488164360862,-2.0670794034370035,1040.7874944104003,9.272758802143258,-349.3372631397319,-0.9216900293551946,36,FN,ULS B
6771,69,C36p6772,-35.16488135063987,-2.0670789639838785,1040.7874939709473,9.272757239643258,-331.93726157723194,1.2015113378323057,36,FN,ULS B
6772,69,C36p6773,-37.56488232720237,-2.7070797452338784,1040.787494312744,16.232759583393257,-358.03726626473195,0.11270948236355526,36,FN,ULS B
6773,69,C36p6774,-34.36488003228049,-2.707079647577628,1040.7874937268066,16.23275802089326,-323.23725767098193,0.10310918939480553,36,FN,ULS B
6774,69,C36p6775,-36.76488288939725,-3.347080331498161,1045.414246192627,23.206641209388895,-339.3804977344585,1.142309458052705,36,FN,ULS B
6775,69,C36p6776,-35.16488088744413,-3.347080673295036,1045.4142460461426,23.206641209388895,-321.9804907032085,-0.990492202103545,36,FN,ULS B
6776,69,C36p6777,-36.76488171752225,-2.0670794037637856,1045.414246534424,9.286638865638896,-339.38049304695846,-0.9216900536660452,36,FN,ULS B
6777,69,C36p6778,-35.1648814245535,-2.067078964310661,1045.4142460949708,9.286637303138896,-321.9804914844585,1.2015113135214552,36,FN,ULS B
6778,69,C36p6779,-37.564882401115995,-2.707079745560661,1045.4142464367676,16.246639646888895,-348.08049617195854,0.11270945805270467,36,FN,ULS B
6779,69,C36p6780,-34.36488010619412,-2.707079647904411,1045.4142458508302,16.2466380843889,-313.2804875782085,0.10310916508395496,36,FN,ULS B
6780,69,C36p6781,-21.79999863579612,-3.3470803301986307,1109.5480149670411,23.206262935005356,-227.46318142098195,1.0973998291195368,36,FN,ULS B
6781,69,C36p6782,-20.199996633842993,-3.347080671995506,1109.5480148205565,23.206262935005356,-210.06317438973196,-1.035401831036713,36,FN,ULS B
6782,69,C36p6783,-21.79999746392112,-2.0670794024642554,1109.5480153088379,9.286260591255353,-227.46317673348196,-0.9665996825992131,36,FN,ULS B
6783,69,C36p6784,-20.19999717095237,-2.0670789630111304,1109.548014869385,9.286259028755355,-210.06317517098194,1.1566016845882872,36,FN,ULS B
6784,69,C36p6785,-22.599998147514867,-2.7070797442611307,1109.5480152111818,16.246261372505355,-236.16317985848195,0.06779982911953675,36,FN,ULS B
6785,69,C36p6786,-19.39999585259299,-2.7070796466048805,1109.5480146252444,16.246259810005355,-201.36317126473193,0.05819953615078702,36,FN,ULS B
6786,69,C36p6787,-21.79999870970975,-3.3470803305254133,1114.1747670910645,23.22014299850099,-217.5064113282085,1.0973998048086864,36,FN,ULS B
6787,69,C36p6788,-20.199996707756625,-3.347080672322288,1114.1747669445801,23.22014299850099,-200.10640429695852,-1.0354018553475635,36,FN,ULS B
6788,69,C36p6789,-21.799997537834752,-2.067079402791038,1114.1747674328612,9.300140654750988,-217.50640664070852,-0.9665997069100637,36,FN,ULS B
6789,69,C36p6790,-20.199997244866,-2.0670789633379125,1114.1747669934084,9.30013909225099,-200.1064050782085,1.1566016602774367,36,FN,ULS B
6790,69,C36p6791,-22.5999982214285,-2.707079744587913,1114.1747673352052,16.260141436000993,-226.2064097657085,0.06779980480868618,36,FN,ULS B
6791,69,C36p6792,-19.399995926506627,-2.707079646931663,1114.1747667492677,16.260139873500993,-191.4064011719585,0.05819951183993645,36,FN,ULS B
6792,69,C36p6793,-21.79999854241233,11.58406615417637,1040.7874975549316,-98.40647237749465,-227.46318024384252,1.0973841459085418,36,FN,ULS B
6793,69,C36p6794,-20.199996540459203,11.584065812379494,1040.7874974084473,-98.40647237749467,-210.06317321259252,-1.0354175142477082,36,FN,ULS B
