,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
6092,MC1/2,2630,maxMxx,C33p3,33,ULS C Dead,-39.04130484902859,2.8780201797485354,267.1683857421875,36.01743420410156,-111.51501332128048,6.615620772361756
6091,MC1/2,2630,minMxx,C33p2,33,ULS C Dead,-23.96712090432644,-0.16897140884399414,189.58173390197754,19.337726165771485,-68.49883378636837,4.562650527000427
6091,MC1/2,2630,maxMyy,C33p2,33,ULS C Dead,-23.96712090432644,-0.16897140884399414,189.58173390197754,19.337726165771485,-68.49883378636837,4.562650527000427
6092,MC1/2,2630,minMyy,C33p3,33,ULS C Dead,-39.04130484902859,2.8780201797485354,267.1683857421875,36.01743420410156,-111.51501332128048,6.615620772361756
6092,MC1/2,2630,maxMzz,C33p3,33,ULS C Dead,-39.04130484902859,2.8780201797485354,267.1683857421875,36.01743420410156,-111.51501332128048,6.615620772361756
6091,MC1/2,2630,minMzz,C33p2,33,ULS C Dead,-23.96712090432644,-0.16897140884399414,189.58173390197754,19.337726165771485,-68.49883378636837,4.562650527000427
8702,S3/4,2631,maxFx,C33p3,33,ULS C Dead,0.9068429129123688,-4.660320110321045,766.2895061035157,-255.4915939502716,-0.4194896937608719,-3.186090666115284
8701,S3/4,2631,minFx,C33p2,33,ULS C Dead,-0.910419233083725,-3.139052532196045,765.0905720214844,-255.8648427295685,-0.018176735997200013,2.254550203025341
8703,S3/4,2631,maxFy,C33p4,33,ULS C Dead,0.0987651922798157,-3.0540147088623044,96.57455671966554,-99.50448442504883,-0.18349419761657715,-0.680983599472046
8702,S3/4,2631,minFy,C33p3,33,ULS C Dead,0.9068429129123688,-4.660320110321045,766.2895061035157,-255.4915939502716,-0.4194896937608719,-3.186090666115284
8702,S3/4,2631,maxFz,C33p3,33,ULS C Dead,0.9068429129123688,-4.660320110321045,766.2895061035157,-255.4915939502716,-0.4194896937608719,-3.186090666115284
