,Location,nodeIndex,Type,combCasePerm,combCase,set,Fx,Fy,Fz,Mxx,Myy,Mzz
24412,Pier x+,118,minMyy,C65p5,65,QD ALS env.,-143.396386328125,-0.026902183532714844,422.51790590636733,0.19277556217498495,-497.0266546875,0.22051269897457687
24441,Pier x+,118,maxMzz,C65p34,65,QD ALS env.,-8.20957763671875,-0.6604526435852052,329.8568937921291,109.68418637660137,16.979115429687496,27.717630975341823
24532,Pier x+,118,minMzz,C65p125,65,QD ALS env.,-111.07829541015626,0.6667648574829103,277.70735450011733,-109.56061409291542,-393.52650449218754,-18.197914497375514
36696,Abutment x-,123,maxFx,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36696,Abutment x-,123,minFx,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36710,Abutment x-,123,maxFy,C65p15,65,QD ALS env.,0.0,0.6654322044372559,67.40273071042859,0.0,0.0,0.0
36841,Abutment x-,123,minFy,C65p146,65,QD ALS env.,0.0,-2.188452619934082,49.97441333007813,0.0,0.0,0.0
36702,Abutment x-,123,maxFz,C65p7,65,QD ALS env.,0.0,-0.03765207290649414,84.79868292142713,0.0,0.0,0.0
36846,Abutment x-,123,minFz,C65p151,65,QD ALS env.,0.0,-2.1195257057189942,39.182040625,0.0,0.0,0.0
36696,Abutment x-,123,maxMxx,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36696,Abutment x-,123,minMxx,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36696,Abutment x-,123,maxMyy,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36696,Abutment x-,123,minMyy,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36696,Abutment x-,123,maxMzz,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
36696,Abutment x-,123,minMzz,C65p1,65,QD ALS env.,0.0,-0.037652072906371174,84.7986829214271,0.0,0.0,0.0
48984,Abutment x+,124,maxFx,C65p1,65,QD ALS env.,0.0,-0.0011791706085336044,84.78968181630933,0.0,0.0,0.0
48984,Abutment x+,124,minFx,C65p1,65,QD ALS env.,0.0,-0.0011791706085336044,84.78968181630933,0.0,0.0,0.0
49128,Abutment x+,124,maxFy,C65p145,65,QD ALS env.,0.0,2.0878387981414797,49.94985947265625,0.0,0.0,0.0
49016,Abutment x+,124,minFy,C65p33,65,QD ALS env.,0.0,-0.7745673675537109,67.3670799780067,0.0,0.0,0.0
48984,Abutment x+,124,maxFz,C65p1,65,QD ALS env.,0.0,-0.0011791706085336044,84.78968181630933,0.0,0.0,0.0
49134,Abutment x+,124,minFz,C65p151,65,QD ALS env.,0.0,2.0878387981414797,39.16256626953125,0.0,0.0,0.0
